time,"V(4)","V(8)","V(12)","V(9)"
5.210000e-10,1.623910e-04,5.170391e-07,5.234451e-07,1.890638e-05
5.212500e-10,1.199356e-04,5.940714e-07,6.004129e-07,2.104745e-05
5.215000e-10,8.652558e-05,6.778403e-07,6.840613e-07,2.454369e-05
5.217500e-10,7.732340e-05,7.743951e-07,7.804417e-07,2.997240e-05
5.220000e-10,8.992308e-05,8.949064e-07,9.007274e-07,3.698312e-05
5.222500e-10,1.099226e-04,1.052184e-06,1.057732e-06,4.364319e-05
5.225000e-10,1.211711e-04,1.249380e-06,1.254611e-06,4.612944e-05
5.227500e-10,1.144456e-04,1.462315e-06,1.467191e-06,3.916235e-05
5.230000e-10,9.071620e-05,1.622771e-06,1.627258e-06,1.764601e-05
5.232500e-10,5.888771e-05,1.615591e-06,1.619660e-06,-2.016026e-05
5.235000e-10,3.052862e-05,1.303012e-06,1.306638e-06,-6.904752e-05
5.237500e-10,1.458331e-05,5.807175e-07,5.838812e-07,-1.158824e-04
5.240000e-10,1.412762e-05,-5.474606e-07,-5.447759e-07,-1.432886e-04
5.242500e-10,2.598221e-05,-1.909167e-06,-1.906973e-06,-1.375560e-04
5.245000e-10,4.284546e-05,-3.159860e-06,-3.158165e-06,-9.661215e-05
5.247500e-10,5.669306e-05,-3.864940e-06,-3.863743e-06,-3.270929e-05
5.250000e-10,6.188069e-05,-3.659030e-06,-3.658320e-06,3.237997e-05
5.252500e-10,5.682726e-05,-2.426503e-06,-2.426259e-06,7.698002e-05
5.255000e-10,4.396921e-05,-4.175353e-07,-4.177252e-07,8.852294e-05
5.257500e-10,2.834396e-05,1.775066e-06,1.774478e-06,6.767575e-05
5.260000e-10,1.548006e-05,3.398283e-06,3.397330e-06,2.655538e-05
5.262500e-10,9.339014e-06,3.824789e-06,3.823495e-06,-1.717765e-05
5.265000e-10,1.098612e-05,2.826950e-06,2.825324e-06,-4.745922e-05
5.267500e-10,1.843701e-05,7.123381e-07,7.103803e-07,-5.552995e-05
5.270000e-10,2.769720e-05,-1.757248e-06,-1.759539e-06,-4.225590e-05
5.272500e-10,3.451997e-05,-3.649264e-06,-3.651879e-06,-1.634282e-05
5.275000e-10,3.611512e-05,-4.236461e-06,-4.239368e-06,1.042194e-05
5.277500e-10,3.210978e-05,-3.302858e-06,-3.306005e-06,2.837106e-05
5.280000e-10,2.443517e-05,-1.239287e-06,-1.242603e-06,3.321813e-05
5.282500e-10,1.628613e-05,1.119831e-06,1.116415e-06,2.641100e-05
5.285000e-10,1.066785e-05,2.848226e-06,2.844766e-06,1.317110e-05
5.287500e-10,9.174112e-06,3.311797e-06,3.308320e-06,-3.705888e-07
5.290000e-10,1.149561e-05,2.416882e-06,2.413390e-06,-9.594376e-06
5.292500e-10,1.579960e-05,6.202847e-07,6.167625e-07,-1.259926e-05
5.295000e-10,1.971961e-05,-1.292511e-06,-1.296078e-06,-1.010038e-05
5.297500e-10,2.144254e-05,-2.553445e-06,-2.557057e-06,-4.430353e-06
5.300000e-10,2.039577e-05,-2.726340e-06,-2.729977e-06,1.725651e-06
5.302500e-10,1.728611e-05,-1.857065e-06,-1.860685e-06,6.319342e-06
5.305000e-10,1.357251e-05,-4.079363e-07,-4.114940e-07,8.390469e-06
5.307500e-10,1.069794e-05,9.764016e-07,9.729464e-07,8.010889e-06
5.310000e-10,9.463555e-06,1.754895e-06,1.751565e-06,5.928849e-06
5.312500e-10,9.815184e-06,1.700224e-06,1.697021e-06,3.144920e-06
5.315000e-10,1.105126e-05,9.525661e-07,9.494783e-07,5.738206e-07
5.317500e-10,1.230050e-05,-8.671936e-08,-8.970958e-08,-1.154025e-06
5.320000e-10,1.297890e-05,-9.561155e-07,-9.590217e-07,-1.765259e-06
5.322500e-10,1.302038e-05,-1.332292e-06,-1.335119e-06,-1.326527e-06
5.325000e-10,1.280820e-05,-1.142498e-06,-1.145241e-06,-1.666447e-07
5.327500e-10,1.289865e-05,-5.558621e-07,-5.585115e-07,1.242932e-06
5.330000e-10,1.371403e-05,1.248136e-07,1.222658e-07,2.429099e-06
5.332500e-10,1.535626e-05,6.098147e-07,6.073714e-07,3.049707e-06
5.335000e-10,1.763499e-05,7.397781e-07,7.374356e-07,2.981812e-06
5.337500e-10,2.024791e-05,5.288316e-07,5.265813e-07,2.337642e-06
5.340000e-10,2.301725e-05,1.279183e-07,1.257497e-07,1.403161e-06
5.342500e-10,2.603360e-05,-2.624768e-07,-2.645727e-07,5.226116e-07
5.345000e-10,2.967686e-05,-4.845266e-07,-4.865555e-07,-2.688553e-08
5.347500e-10,3.452097e-05,-4.804508e-07,-4.824145e-07,-1.238544e-07
5.350000e-10,4.124679e-05,-2.972422e-07,-2.991396e-07,1.759112e-07
5.352500e-10,5.067109e-05,-4.653157e-08,-4.836038e-08,6.859614e-07
5.355000e-10,6.396081e-05,1.549262e-07,1.531690e-07,1.178035e-06
5.357500e-10,8.298342e-05,2.351788e-07,2.334967e-07,1.473131e-06
5.360000e-10,1.106992e-04,1.880844e-07,1.864812e-07,1.499147e-06
5.362500e-10,1.516539e-04,6.220125e-08,6.068240e-08,1.298176e-06
5.365000e-10,2.122553e-04,-7.124580e-08,-7.267321e-08,9.895277e-07
5.367500e-10,2.992040e-04,-1.533808e-07,-1.547076e-07,7.113013e-07
5.370000e-10,4.160520e-04,-1.600583e-07,-1.612736e-07,5.676854e-07
5.372500e-10,5.667218e-04,-1.046079e-07,-1.056995e-07,6.016530e-07
5.375000e-10,7.560824e-04,-2.384900e-08,-2.480387e-08,7.987095e-07
5.377500e-10,9.476557e-04,4.307381e-08,4.226917e-08,1.114059e-06
5.380000e-10,1.006389e-03,7.235555e-08,7.171480e-08,1.508176e-06
5.382500e-10,8.539799e-04,6.277947e-08,6.231622e-08,1.975752e-06
5.385000e-10,5.714775e-04,3.163814e-08,3.136565e-08,2.557817e-06
5.387500e-10,2.558497e-04,3.562704e-09,3.493597e-09,3.333509e-06
5.390000e-10,-9.487246e-06,-1.308517e-09,-1.162697e-09,4.394151e-06
5.392500e-10,-1.711208e-04,2.549257e-08,2.586333e-08,5.806764e-06
5.395000e-10,-2.142816e-04,8.030904e-08,8.091276e-08,7.577580e-06
5.397500e-10,-1.578118e-04,1.522126e-07,1.530550e-07,9.628552e-06
5.400000e-10,-4.327979e-05,2.296566e-07,2.307410e-07,1.180025e-05
5.402500e-10,7.761657e-05,3.053963e-07,3.067235e-07,1.389155e-05
5.405000e-10,1.603318e-04,3.778134e-07,3.793814e-07,1.573911e-05
5.407500e-10,1.852620e-04,4.490547e-07,4.508588e-07,1.732783e-05
5.410000e-10,1.623907e-04,5.220945e-07,5.241268e-07,1.890573e-05
5.412500e-10,1.199352e-04,5.991766e-07,6.014266e-07,2.104640e-05
5.415000e-10,8.652539e-05,6.829596e-07,6.854136e-07,2.454223e-05
5.417500e-10,7.732341e-05,7.794936e-07,7.821352e-07,2.997056e-05
5.420000e-10,8.992329e-05,8.999503e-07,9.027605e-07,3.698099e-05
5.422500e-10,1.099230e-04,1.057141e-06,1.060099e-06,4.364092e-05
5.425000e-10,1.211716e-04,1.254220e-06,1.257301e-06,4.612721e-05
5.427500e-10,1.144462e-04,1.467010e-06,1.470191e-06,3.916034e-05
5.430000e-10,9.071689e-05,1.627298e-06,1.630552e-06,1.764435e-05
5.432500e-10,5.888845e-05,1.619926e-06,1.623226e-06,-2.016164e-05
5.435000e-10,3.052930e-05,1.307134e-06,1.310451e-06,-6.904901e-05
5.437500e-10,1.458379e-05,5.846045e-07,5.879133e-07,-1.158846e-04
5.440000e-10,1.412780e-05,-5.438336e-07,-5.405604e-07,-1.432922e-04
5.442500e-10,2.598210e-05,-1.905828e-06,-1.902616e-06,-1.375612e-04
5.445000e-10,4.284516e-05,-3.156837e-06,-3.153712e-06,-9.661861e-05
5.447500e-10,5.669277e-05,-3.862258e-06,-3.859243e-06,-3.271636e-05
5.450000e-10,6.188054e-05,-3.656701e-06,-3.653820e-06,3.237304e-05
5.452500e-10,5.682733e-05,-2.424526e-06,-2.421799e-06,7.697374e-05
5.455000e-10,4.396945e-05,-4.158913e-07,-4.133379e-07,8.851744e-05
5.457500e-10,2.834421e-05,1.776404e-06,1.778768e-06,6.767080e-05
5.460000e-10,1.548017e-05,3.399340e-06,3.401500e-06,2.655054e-05
5.462500e-10,9.338902e-06,3.825575e-06,3.827518e-06,-1.718282e-05
5.465000e-10,1.098578e-05,2.827454e-06,2.829168e-06,-4.746500e-05
5.467500e-10,1.843653e-05,7.125281e-07,7.139998e-07,-5.553637e-05
5.470000e-10,2.769670e-05,-1.757408e-06,-1.756190e-06,-4.226278e-05
5.472500e-10,3.451955e-05,-3.649801e-06,-3.648843e-06,-1.634988e-05
5.475000e-10,3.611482e-05,-4.237370e-06,-4.236672e-06,1.041496e-05
5.477500e-10,3.210959e-05,-3.304100e-06,-3.303653e-06,2.836433e-05
5.480000e-10,2.443501e-05,-1.240798e-06,-1.240584e-06,3.321172e-05
5.482500e-10,1.628594e-05,1.118123e-06,1.118125e-06,2.640488e-05
5.485000e-10,1.066758e-05,2.846378e-06,2.846185e-06,1.316517e-05
5.487500e-10,9.173769e-06,3.309830e-06,3.309455e-06,-3.764304e-07
5.490000e-10,1.149523e-05,2.414782e-06,2.414227e-06,-9.600215e-06
5.492500e-10,1.579923e-05,6.180158e-07,6.172757e-07,-1.260515e-05
5.495000e-10,1.971929e-05,-1.294984e-06,-1.295914e-06,-1.010634e-05
5.497500e-10,2.144228e-05,-2.556137e-06,-2.557254e-06,-4.436351e-06
5.500000e-10,2.039556e-05,-2.729231e-06,-2.730520e-06,1.719655e-06
5.502500e-10,1.728593e-05,-1.860102e-06,-1.861537e-06,6.313398e-06
5.505000e-10,1.357235e-05,-4.110561e-07,-4.126034e-07,8.384617e-06
5.507500e-10,1.069778e-05,9.732576e-07,9.716304e-07,8.005150e-06
5.510000e-10,9.463411e-06,1.751761e-06,1.750077e-06,5.923221e-06
5.512500e-10,9.815065e-06,1.697103e-06,1.695376e-06,3.139384e-06
5.515000e-10,1.105118e-05,9.494411e-07,9.476730e-07,5.683472e-07
5.517500e-10,1.230045e-05,-8.987372e-08,-9.168493e-08,-1.159466e-06
5.520000e-10,1.297889e-05,-9.593156e-07,-9.611698e-07,-1.770693e-06
5.522500e-10,1.302040e-05,-1.335536e-06,-1.337427e-06,-1.331981e-06
5.525000e-10,1.280824e-05,-1.145766e-06,-1.147679e-06,-1.721264e-07
5.527500e-10,1.289870e-05,-5.591237e-07,-5.610394e-07,1.237438e-06
5.530000e-10,1.371409e-05,1.215879e-07,1.196878e-07,2.423630e-06
5.532500e-10,1.535635e-05,6.066440e-07,6.047739e-07,3.044297e-06
5.535000e-10,1.763510e-05,7.366678e-07,7.348359e-07,2.976474e-06
5.537500e-10,2.024804e-05,5.257762e-07,5.239848e-07,2.332372e-06
5.540000e-10,2.301739e-05,1.249080e-07,1.231558e-07,1.397963e-06
5.542500e-10,2.603376e-05,-2.654486e-07,-2.671632e-07,5.175015e-07
5.545000e-10,2.967702e-05,-4.874592e-07,-4.891364e-07,-3.189733e-08
5.547500e-10,3.452114e-05,-4.833354e-07,-4.849730e-07,-1.287723e-07
5.550000e-10,4.124697e-05,-3.000646e-07,-3.016593e-07,1.710844e-07
5.552500e-10,5.067129e-05,-4.927696e-08,-5.082516e-08,6.812507e-07
5.555000e-10,6.396104e-05,1.522702e-07,1.507706e-07,1.173492e-06
5.557500e-10,8.298370e-05,2.326205e-07,2.311699e-07,1.468798e-06
5.560000e-10,1.106996e-04,1.856291e-07,1.842262e-07,1.495032e-06
5.562500e-10,1.516544e-04,5.985367e-08,5.849604e-08,1.294265e-06
5.565000e-10,2.122560e-04,-7.347958e-08,-7.479411e-08,9.858216e-07
5.567500e-10,2.992050e-04,-1.554918e-07,-1.567649e-07,7.078315e-07
5.570000e-10,4.160533e-04,-1.620350e-07,-1.632674e-07,5.644893e-07
5.572500e-10,5.667235e-04,-1.064372e-07,-1.076288e-07,5.987425e-07
5.575000e-10,7.560845e-04,-2.551781e-08,-2.666807e-08,7.960688e-07
5.577500e-10,9.476572e-04,4.157737e-08,4.046946e-08,1.111673e-06
5.580000e-10,1.006389e-03,7.104154e-08,6.997734e-08,1.506053e-06
5.582500e-10,8.539772e-04,6.165629e-08,6.063759e-08,1.973915e-06
5.585000e-10,5.714741e-04,3.071300e-08,2.974220e-08,2.556275e-06
5.587500e-10,2.558468e-04,2.842134e-09,1.922347e-09,3.332242e-06
5.590000e-10,-9.489061e-06,-1.818563e-09,-2.683476e-09,4.393124e-06
5.592500e-10,-1.711214e-04,2.519823e-08,2.439276e-08,5.805957e-06
5.595000e-10,-2.142812e-04,8.023438e-08,7.949353e-08,7.576988e-06
5.597500e-10,-1.578110e-04,1.523600e-07,1.516894e-07,9.628170e-06
5.600000e-10,-4.327898e-05,2.300264e-07,2.294322e-07,1.180006e-05
5.602500e-10,7.761703e-05,3.059870e-07,3.054754e-07,1.389149e-05
5.605000e-10,1.603318e-04,3.786213e-07,3.781987e-07,1.573915e-05
5.607500e-10,1.852616e-04,4.500742e-07,4.497471e-07,1.732791e-05
5.610000e-10,1.623901e-04,5.233182e-07,5.230927e-07,1.890583e-05
5.612500e-10,1.199346e-04,6.005955e-07,6.004775e-07,2.104649e-05
5.615000e-10,8.652492e-05,6.845632e-07,6.845580e-07,2.454227e-05
5.617500e-10,7.732317e-05,7.812699e-07,7.813821e-07,2.997052e-05
5.620000e-10,8.992332e-05,9.018863e-07,9.021196e-07,3.698091e-05
5.622500e-10,1.099233e-04,1.059223e-06,1.059580e-06,4.364088e-05
5.625000e-10,1.211721e-04,1.256434e-06,1.256916e-06,4.612736e-05
5.627500e-10,1.144469e-04,1.469342e-06,1.469951e-06,3.916084e-05
5.630000e-10,9.071781e-05,1.629735e-06,1.630468e-06,1.764531e-05
5.632500e-10,5.888942e-05,1.622455e-06,1.623310e-06,-2.016026e-05
5.635000e-10,3.053016e-05,1.309740e-06,1.310714e-06,-6.904746e-05
5.637500e-10,1.458437e-05,5.872718e-07,5.883618e-07,-1.158833e-04
5.640000e-10,1.412800e-05,-5.411255e-07,-5.399255e-07,-1.432917e-04
5.642500e-10,2.598194e-05,-1.903104e-06,-1.901800e-06,-1.375618e-04
5.645000e-10,4.284481e-05,-3.154126e-06,-3.152725e-06,-9.662026e-05
5.647500e-10,5.669246e-05,-3.859589e-06,-3.858099e-06,-3.271859e-05
5.650000e-10,6.188047e-05,-3.654097e-06,-3.652530e-06,3.237085e-05
5.652500e-10,5.682759e-05,-2.421999e-06,-2.420368e-06,7.697208e-05
5.655000e-10,4.396997e-05,-4.134440e-07,-4.117644e-07,8.851649e-05
5.657500e-10,2.834483e-05,1.778777e-06,1.780489e-06,6.767038e-05
5.660000e-10,1.548070e-05,3.401642e-06,3.403371e-06,2.655024e-05
5.662500e-10,9.339192e-06,3.827804e-06,3.829535e-06,-1.718347e-05
5.665000e-10,1.098581e-05,2.829590e-06,2.831311e-06,-4.746635e-05
5.667500e-10,1.843639e-05,7.145410e-07,7.162412e-07,-5.553851e-05
5.670000e-10,2.769652e-05,-1.755557e-06,-1.753888e-06,-4.226557e-05
5.672500e-10,3.451946e-05,-3.648145e-06,-3.646518e-06,-1.635302e-05
5.675000e-10,3.611487e-05,-4.235926e-06,-4.234352e-06,1.041179e-05
5.677500e-10,3.210974e-05,-3.302862e-06,-3.301354e-06,2.836132e-05
5.680000e-10,2.443520e-05,-1.239741e-06,-1.238310e-06,3.320891e-05
5.682500e-10,1.628608e-05,1.119031e-06,1.120375e-06,2.640220e-05
5.685000e-10,1.066762e-05,2.847162e-06,2.848409e-06,1.316248e-05
5.687500e-10,9.173702e-06,3.310496e-06,3.311640e-06,-3.792575e-07
5.690000e-10,1.149509e-05,2.415315e-06,2.416349e-06,-9.603253e-06
5.692500e-10,1.579905e-05,6.183850e-07,6.193020e-07,-1.260841e-05
5.695000e-10,1.971912e-05,-1.294812e-06,-1.294018e-06,-1.010979e-05
5.697500e-10,2.144215e-05,-2.556181e-06,-2.555515e-06,-4.439923e-06
5.700000e-10,2.039546e-05,-2.729488e-06,-2.728951e-06,1.716036e-06
5.702500e-10,1.728584e-05,-1.860545e-06,-1.860136e-06,6.309792e-06
5.705000e-10,1.357224e-05,-4.116469e-07,-4.113596e-07,8.381064e-06
5.707500e-10,1.069764e-05,9.725568e-07,9.727295e-07,8.001665e-06
5.710000e-10,9.463240e-06,1.750973e-06,1.751038e-06,5.919798e-06
5.712500e-10,9.814879e-06,1.696234e-06,1.696194e-06,3.136002e-06
5.715000e-10,1.105099e-05,9.484785e-07,9.483351e-07,5.649780e-07
5.717500e-10,1.230029e-05,-9.094755e-08,-9.119487e-08,-1.162845e-06
5.720000e-10,1.297875e-05,-9.605130e-07,-9.608638e-07,-1.774096e-06
5.722500e-10,1.302027e-05,-1.336856e-06,-1.337307e-06,-1.335402e-06
5.725000e-10,1.280811e-05,-1.147193e-06,-1.147736e-06,-1.755519e-07
5.727500e-10,1.289857e-05,-5.606316e-07,-5.612551e-07,1.234027e-06
5.730000e-10,1.371397e-05,1.200261e-07,1.193340e-07,2.420249e-06
5.732500e-10,1.535623e-05,6.050487e-07,6.042995e-07,3.040956e-06
5.735000e-10,1.763499e-05,7.350488e-07,7.342513e-07,2.973179e-06
5.737500e-10,2.024796e-05,5.241337e-07,5.232934e-07,2.329121e-06
5.740000e-10,2.301734e-05,1.232371e-07,1.223578e-07,1.394744e-06
5.742500e-10,2.603373e-05,-2.671523e-07,-2.680672e-07,5.142952e-07
5.745000e-10,2.967701e-05,-4.891950e-07,-4.901410e-07,-3.510455e-08
5.747500e-10,3.452115e-05,-4.850964e-07,-4.860674e-07,-1.319806e-07
5.750000e-10,4.124699e-05,-3.018397e-07,-3.028283e-07,1.678841e-07
5.752500e-10,5.067134e-05,-5.105396e-08,-5.205254e-08,6.780650e-07
5.755000e-10,6.396112e-05,1.505010e-07,1.494994e-07,1.170321e-06
5.757500e-10,8.298383e-05,2.308650e-07,2.298658e-07,1.465643e-06
5.760000e-10,1.106998e-04,1.838893e-07,1.828963e-07,1.491902e-06
5.762500e-10,1.516547e-04,5.812933e-08,5.714523e-08,1.291172e-06
5.765000e-10,2.122564e-04,-7.518834e-08,-7.616159e-08,9.827697e-07
5.767500e-10,2.992057e-04,-1.571833e-07,-1.581437e-07,7.048129e-07
5.770000e-10,4.160543e-04,-1.637052e-07,-1.646508e-07,5.614990e-07
5.772500e-10,5.667248e-04,-1.080805e-07,-1.090091e-07,5.957891e-07
5.775000e-10,7.560862e-04,-2.712786e-08,-2.803758e-08,7.931722e-07
5.777500e-10,9.476585e-04,4.000635e-08,3.911706e-08,1.108849e-06
5.780000e-10,1.006388e-03,6.951450e-08,6.864664e-08,1.503308e-06
5.782500e-10,8.539752e-04,6.017739e-08,5.933145e-08,1.971248e-06
5.785000e-10,5.714715e-04,2.928611e-08,2.846228e-08,2.553691e-06
5.787500e-10,2.558444e-04,1.471381e-09,6.697187e-10,3.329757e-06
5.790000e-10,-9.490502e-06,-3.128357e-09,-3.907791e-09,4.390758e-06
5.792500e-10,-1.711218e-04,2.395494e-08,2.319790e-08,5.803716e-06
5.795000e-10,-2.142808e-04,7.906364e-08,7.832928e-08,7.574870e-06
5.797500e-10,-1.578103e-04,1.512679e-07,1.505567e-07,9.626172e-06
5.800000e-10,-4.327830e-05,2.290190e-07,2.283313e-07,1.179818e-05
5.802500e-10,7.761742e-05,3.050695e-07,3.044063e-07,1.388975e-05
5.805000e-10,1.603318e-04,3.777987e-07,3.771607e-07,1.573753e-05
5.807500e-10,1.852613e-04,4.493509e-07,4.487395e-07,1.732642e-05
5.810000e-10,1.623896e-04,5.226981e-07,5.221146e-07,1.890444e-05
5.812500e-10,1.199341e-04,6.000821e-07,5.995283e-07,2.104518e-05
5.815000e-10,8.652453e-05,6.841595e-07,6.836375e-07,2.454103e-05
5.817500e-10,7.732298e-05,7.809784e-07,7.804904e-07,2.996936e-05
5.820000e-10,8.992333e-05,9.017089e-07,9.012575e-07,3.697986e-05
5.822500e-10,1.099235e-04,1.059161e-06,1.058749e-06,4.363998e-05
5.825000e-10,1.211725e-04,1.256488e-06,1.256118e-06,4.612669e-05
5.827500e-10,1.144474e-04,1.469515e-06,1.469190e-06,3.916049e-05
5.830000e-10,9.071844e-05,1.630026e-06,1.629749e-06,1.764533e-05
5.832500e-10,5.889008e-05,1.622865e-06,1.622639e-06,-2.015987e-05
5.835000e-10,3.053072e-05,1.310268e-06,1.310097e-06,-6.904683e-05
5.837500e-10,1.458470e-05,5.879166e-07,5.878019e-07,-1.158827e-04
5.840000e-10,1.412803e-05,-5.403707e-07,-5.404254e-07,-1.432914e-04
5.842500e-10,2.598169e-05,-1.902249e-06,-1.902241e-06,-1.375619e-04
5.845000e-10,4.284441e-05,-3.153183e-06,-3.153110e-06,-9.662083e-05
5.847500e-10,5.669208e-05,-3.858569e-06,-3.858429e-06,-3.271945e-05
5.850000e-10,6.188029e-05,-3.653012e-06,-3.652804e-06,3.237002e-05
5.852500e-10,5.682768e-05,-2.420854e-06,-2.420579e-06,7.697157e-05
5.855000e-10,4.397029e-05,-4.122418e-07,-4.119007e-07,8.851647e-05
5.857500e-10,2.834527e-05,1.780038e-06,1.780442e-06,6.767082e-05
5.860000e-10,1.548110e-05,3.402963e-06,3.403428e-06,2.655094e-05
5.862500e-10,9.339452e-06,3.829178e-06,3.829702e-06,-1.718276e-05
5.865000e-10,1.098589e-05,2.831007e-06,2.831587e-06,-4.746588e-05
5.867500e-10,1.843633e-05,7.159820e-07,7.166174e-07,-5.553843e-05
5.870000e-10,2.769643e-05,-1.754114e-06,-1.753425e-06,-4.226587e-05
5.872500e-10,3.451941e-05,-3.646720e-06,-3.645978e-06,-1.635357e-05
5.875000e-10,3.611492e-05,-4.234531e-06,-4.233742e-06,1.041116e-05
5.877500e-10,3.210989e-05,-3.301502e-06,-3.300673e-06,2.836074e-05
5.880000e-10,2.443541e-05,-1.238412e-06,-1.237551e-06,3.320844e-05
5.882500e-10,1.628630e-05,1.120336e-06,1.121218e-06,2.640180e-05
5.885000e-10,1.066780e-05,2.848444e-06,2.849340e-06,1.316207e-05
5.887500e-10,9.173815e-06,3.311751e-06,3.312652e-06,-3.797602e-07
5.890000e-10,1.149515e-05,2.416527e-06,2.417429e-06,-9.603920e-06
5.892500e-10,1.579909e-05,6.195340e-07,6.204311e-07,-1.260927e-05
5.895000e-10,1.971916e-05,-1.293746e-06,-1.292857e-06,-1.011083e-05
5.897500e-10,2.144220e-05,-2.555212e-06,-2.554337e-06,-4.441103e-06
5.900000e-10,2.039552e-05,-2.728618e-06,-2.727763e-06,1.714754e-06
5.902500e-10,1.728591e-05,-1.859770e-06,-1.858943e-06,6.308445e-06
5.905000e-10,1.357230e-05,-4.109547e-07,-4.101613e-07,8.379675e-06
5.907500e-10,1.069768e-05,9.731763e-07,9.739294e-07,8.000244e-06
5.910000e-10,9.463255e-06,1.751525e-06,1.752233e-06,5.918340e-06
5.912500e-10,9.814876e-06,1.696713e-06,1.697372e-06,3.134495e-06
5.915000e-10,1.105098e-05,9.488748e-07,9.494810e-07,5.634093e-07
5.917500e-10,1.230027e-05,-9.064641e-08,-9.009618e-08,-1.164486e-06
5.920000e-10,1.297872e-05,-9.603160e-07,-9.598248e-07,-1.775812e-06
5.922500e-10,1.302024e-05,-1.336765e-06,-1.336335e-06,-1.337187e-06
5.925000e-10,1.280807e-05,-1.147202e-06,-1.146835e-06,-1.773910e-07
5.927500e-10,1.289852e-05,-5.607291e-07,-5.604257e-07,1.232153e-06
5.930000e-10,1.371390e-05,1.198522e-07,1.200931e-07,2.418358e-06
5.932500e-10,1.535615e-05,6.048077e-07,6.049876e-07,3.039062e-06
5.935000e-10,1.763492e-05,7.347448e-07,7.348652e-07,2.971286e-06
5.937500e-10,2.024789e-05,5.237660e-07,5.238279e-07,2.327228e-06
5.940000e-10,2.301727e-05,1.228029e-07,1.228069e-07,1.392846e-06
5.942500e-10,2.603366e-05,-2.676549e-07,-2.677079e-07,5.123902e-07
5.945000e-10,2.967695e-05,-4.897647e-07,-4.898732e-07,-3.701766e-08
5.947500e-10,3.452109e-05,-4.857278e-07,-4.858894e-07,-1.339017e-07
5.950000e-10,4.124693e-05,-3.025247e-07,-3.027357e-07,1.659570e-07
5.952500e-10,5.067129e-05,-5.178371e-08,-5.204007e-08,6.761376e-07
5.955000e-10,6.396109e-05,1.497342e-07,1.494368e-07,1.168401e-06
5.957500e-10,8.298382e-05,2.300663e-07,2.297319e-07,1.463736e-06
5.960000e-10,1.106998e-04,1.830614e-07,1.826935e-07,1.490008e-06
5.962500e-10,1.516548e-04,5.727388e-08,5.687552e-08,1.289286e-06
5.965000e-10,2.122566e-04,-7.607000e-08,-7.649586e-08,9.808898e-07
5.967500e-10,2.992060e-04,-1.580887e-07,-1.585390e-07,7.029401e-07
5.970000e-10,4.160547e-04,-1.646308e-07,-1.651023e-07,5.596350e-07
5.972500e-10,5.667255e-04,-1.090216e-07,-1.095108e-07,5.939324e-07
5.975000e-10,7.560871e-04,-2.807992e-08,-2.858324e-08,7.913192e-07
5.977500e-10,9.476592e-04,3.904752e-08,3.853336e-08,1.107000e-06
5.980000e-10,1.006388e-03,6.855208e-08,6.803008e-08,1.501467e-06
5.982500e-10,8.539741e-04,5.921367e-08,5.868644e-08,1.969419e-06
5.985000e-10,5.714700e-04,2.832292e-08,2.779274e-08,2.551878e-06
5.987500e-10,2.558431e-04,5.105468e-10,-2.055708e-11,3.327958e-06
5.990000e-10,-9.491310e-06,-4.084687e-09,-4.614847e-09,4.388970e-06
5.992500e-10,-1.711220e-04,2.300568e-08,2.247820e-08,5.801943e-06
5.995000e-10,-2.142806e-04,7.812431e-08,7.760111e-08,7.573120e-06
5.997500e-10,-1.578099e-04,1.503415e-07,1.498240e-07,9.624450e-06
