time,"V(1,0)","P(3,0)","V(3,0)","V(5,0)"
8.100000e-10,-4.932644e-18,2.586286e+01,7.015316e-18,0.000000e+00
8.102500e-10,5.480715e-18,2.586286e+01,1.403063e-17,0.000000e+00
8.105000e-10,-5.261487e-18,2.586286e+01,7.015316e-18,7.015316e-18
8.107500e-10,7.015316e-18,2.586286e+01,-3.507658e-18,0.000000e+00
8.110000e-10,-2.411515e-18,2.586286e+01,0.000000e+00,1.403063e-17
8.112500e-10,-2.301901e-18,2.586286e+01,0.000000e+00,0.000000e+00
8.115000e-10,4.713415e-18,2.586286e+01,0.000000e+00,3.507658e-18
8.117500e-10,6.248016e-18,2.586286e+01,0.000000e+00,-3.507658e-18
8.120000e-10,5.261487e-18,2.586286e+01,0.000000e+00,3.507658e-18
8.122500e-10,-1.381140e-17,2.586286e+01,-7.015316e-18,0.000000e+00
8.125000e-10,1.096143e-19,2.586286e+01,0.000000e+00,7.015316e-18
8.127500e-10,-3.726887e-18,2.586286e+01,1.052297e-17,0.000000e+00
8.130000e-10,-2.411515e-18,2.586286e+01,7.015316e-18,0.000000e+00
8.132500e-10,3.069201e-18,2.586286e+01,2.104595e-17,0.000000e+00
8.135000e-10,-5.480715e-19,2.586286e+01,-7.015316e-18,0.000000e+00
8.137500e-10,5.042258e-18,2.586286e+01,0.000000e+00,0.000000e+00
8.140000e-10,-2.849972e-18,2.586286e+01,0.000000e+00,0.000000e+00
8.142500e-10,1.085182e-17,2.586286e+01,-7.015316e-18,0.000000e+00
8.145000e-10,2.521129e-18,2.586286e+01,0.000000e+00,7.015316e-18
8.147500e-10,2.192286e-18,2.586286e+01,1.052297e-17,0.000000e+00
8.150000e-10,-5.261487e-18,2.586286e+01,7.015316e-18,0.000000e+00
8.152500e-10,1.315372e-18,2.586286e+01,2.104595e-17,0.000000e+00
8.155000e-10,-5.699944e-18,2.586286e+01,-7.015316e-18,0.000000e+00
8.157500e-10,-8.111459e-18,2.586286e+01,0.000000e+00,7.015316e-18
8.160000e-10,2.411515e-18,2.586286e+01,0.000000e+00,0.000000e+00
8.162500e-10,3.288429e-19,2.586286e+01,0.000000e+00,0.000000e+00
8.165000e-10,-2.411515e-18,2.586286e+01,-7.015316e-18,0.000000e+00
8.167500e-10,3.507658e-18,2.586286e+01,0.000000e+00,0.000000e+00
8.170000e-10,3.288429e-18,2.586286e+01,1.052297e-17,7.015316e-18
8.172500e-10,4.384572e-19,2.586286e+01,7.015316e-18,0.000000e+00
8.175000e-10,4.384572e-19,2.586286e+01,7.015316e-18,0.000000e+00
8.177500e-10,-4.494187e-18,2.586286e+01,7.015316e-18,7.015316e-18
8.180000e-10,1.534600e-18,2.586286e+01,1.403063e-17,0.000000e+00
8.182500e-10,1.096143e-19,2.586286e+01,-7.015316e-18,7.015316e-18
8.185000e-10,-1.205757e-18,2.586286e+01,1.052297e-17,0.000000e+00
8.187500e-10,3.617272e-18,2.586286e+01,7.015316e-18,0.000000e+00
8.190000e-10,-7.673002e-19,2.586286e+01,2.104595e-17,0.000000e+00
8.192500e-10,2.192286e-19,2.586286e+01,-7.015316e-18,0.000000e+00
8.195000e-10,2.192286e-19,2.586286e+01,0.000000e+00,7.015316e-18
8.197500e-10,2.192286e-19,2.586286e+01,0.000000e+00,0.000000e+00
8.200000e-10,2.192286e-19,2.586286e+01,0.000000e+00,0.000000e+00
8.202500e-10,-2.849972e-18,2.586286e+01,-7.015316e-18,0.000000e+00
8.205000e-10,6.576859e-18,2.586286e+01,0.000000e+00,0.000000e+00
8.207500e-10,-7.344159e-18,2.586286e+01,1.052297e-17,1.403063e-17
8.210000e-10,1.973058e-18,2.586286e+01,7.015316e-18,0.000000e+00
8.212500e-10,1.096143e-19,2.586286e+01,1.403063e-17,3.507658e-18
8.215000e-10,1.096143e-19,2.586286e+01,0.000000e+00,3.507658e-18
8.217500e-10,1.096143e-19,2.586286e+01,3.507658e-18,-3.507658e-18
8.220000e-10,4.713415e-18,2.586286e+01,1.052297e-17,3.507658e-18
8.222500e-10,-6.028787e-18,2.586286e+01,-3.507658e-18,0.000000e+00
8.225000e-10,1.644215e-18,2.586286e+01,-1.403063e-17,0.000000e+00
8.227500e-10,1.096143e-19,2.586286e+01,1.403063e-17,0.000000e+00
8.230000e-10,-9.865288e-19,2.586286e+01,7.015316e-18,0.000000e+00
8.232500e-10,4.494187e-18,2.586286e+01,1.403063e-17,0.000000e+00
8.235000e-10,-1.096143e-18,2.586286e+01,7.015316e-18,0.000000e+00
8.237500e-10,-3.946115e-18,2.586286e+01,-3.507658e-18,0.000000e+00
8.240000e-10,1.315372e-18,2.586286e+01,0.000000e+00,0.000000e+00
8.242500e-10,5.699944e-18,2.586286e+01,0.000000e+00,0.000000e+00
8.245000e-10,-5.042258e-18,2.586286e+01,0.000000e+00,0.000000e+00
8.247500e-10,-1.096143e-19,2.586286e+01,0.000000e+00,7.015316e-18
8.250000e-10,5.151873e-18,2.586286e+01,-1.403063e-17,0.000000e+00
8.252500e-10,-1.424986e-18,2.586286e+01,1.403063e-17,0.000000e+00
8.255000e-10,1.096143e-19,2.586286e+01,7.015316e-18,0.000000e+00
8.257500e-10,-4.494187e-18,2.586286e+01,7.015316e-18,0.000000e+00
8.260000e-10,1.644215e-18,2.586286e+01,0.000000e+00,7.015316e-18
8.262500e-10,1.096143e-19,2.586286e+01,7.015316e-18,0.000000e+00
8.265000e-10,1.096143e-19,2.586286e+01,2.104595e-17,0.000000e+00
8.267500e-10,8.440302e-18,2.586286e+01,-7.015316e-18,0.000000e+00
8.270000e-10,-2.959586e-18,2.586286e+01,7.015316e-18,0.000000e+00
8.272500e-10,5.042258e-18,2.586286e+01,0.000000e+00,7.015316e-18
8.275000e-10,-4.274958e-18,2.586286e+01,-1.403063e-17,0.000000e+00
8.277500e-10,4.384572e-19,2.586286e+01,1.403063e-17,7.015316e-18
8.280000e-10,4.384572e-19,2.586286e+01,7.015316e-18,0.000000e+00
8.282500e-10,2.192286e-19,2.586286e+01,7.015316e-18,0.000000e+00
8.285000e-10,-3.946115e-18,2.586286e+01,7.015316e-18,7.015316e-18
8.287500e-10,-3.726887e-18,2.586286e+01,2.104595e-17,-7.015316e-18
8.290000e-10,6.357630e-18,2.586286e+01,-7.015316e-18,7.015316e-18
8.292500e-10,3.288429e-18,2.586286e+01,7.015316e-18,1.052297e-17
8.295000e-10,-6.138401e-18,2.586286e+01,-7.015316e-18,-3.507658e-18
8.297500e-10,1.534600e-18,2.586286e+01,0.000000e+00,0.000000e+00
8.300000e-10,0.000000e+00,2.586286e+01,1.052297e-17,0.000000e+00
8.302500e-10,0.000000e+00,2.586286e+01,-7.015316e-18,7.015316e-18
8.305000e-10,0.000000e+00,2.586286e+01,2.104595e-17,0.000000e+00
8.307500e-10,0.000000e+00,2.586286e+01,1.753829e-17,0.000000e+00
8.310000e-10,0.000000e+00,2.586286e+01,-7.015316e-18,7.015316e-18
8.312500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.315000e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.317500e-10,0.000000e+00,2.586286e+01,-1.403063e-17,0.000000e+00
8.320000e-10,0.000000e+00,2.586286e+01,3.507658e-18,0.000000e+00
8.322500e-10,0.000000e+00,2.586286e+01,0.000000e+00,7.015316e-18
8.325000e-10,0.000000e+00,2.586286e+01,-7.015316e-18,0.000000e+00
8.327500e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.330000e-10,0.000000e+00,2.586286e+01,-3.507658e-18,0.000000e+00
8.332500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.335000e-10,0.000000e+00,2.586286e+01,7.015316e-18,1.403063e-17
8.337500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.340000e-10,0.000000e+00,2.586286e+01,7.015316e-18,3.507658e-18
8.342500e-10,0.000000e+00,2.586286e+01,1.403063e-17,3.507658e-18
8.345000e-10,0.000000e+00,2.586286e+01,-1.403063e-17,-3.507658e-18
8.347500e-10,0.000000e+00,2.586286e+01,3.507658e-18,3.507658e-18
8.350000e-10,0.000000e+00,2.586286e+01,-7.015316e-18,0.000000e+00
8.352500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.355000e-10,0.000000e+00,2.586286e+01,1.052297e-17,0.000000e+00
8.357500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.360000e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.362500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.365000e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.367500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.370000e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.372500e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.375000e-10,0.000000e+00,2.586286e+01,7.015316e-18,7.015316e-18
8.377500e-10,0.000000e+00,2.586286e+01,-3.507658e-18,0.000000e+00
8.380000e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.382500e-10,0.000000e+00,2.586286e+01,0.000000e+00,7.015316e-18
8.385000e-10,0.000000e+00,2.586286e+01,-1.403063e-17,0.000000e+00
8.387500e-10,0.000000e+00,2.586286e+01,0.000000e+00,7.015316e-18
8.390000e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.392500e-10,0.000000e+00,2.586286e+01,1.052297e-17,0.000000e+00
8.395000e-10,0.000000e+00,2.586286e+01,3.507658e-18,0.000000e+00
8.397500e-10,0.000000e+00,2.586286e+01,2.104595e-17,0.000000e+00
8.400000e-10,0.000000e+00,2.586286e+01,7.015316e-18,7.015316e-18
8.402500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.405000e-10,0.000000e+00,2.586286e+01,3.507658e-18,0.000000e+00
8.407500e-10,0.000000e+00,2.586286e+01,-3.507658e-18,0.000000e+00
8.410000e-10,0.000000e+00,2.586286e+01,3.507658e-18,0.000000e+00
8.412500e-10,0.000000e+00,2.586286e+01,0.000000e+00,7.015316e-18
8.415000e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.417500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.420000e-10,0.000000e+00,2.586286e+01,0.000000e+00,7.015316e-18
8.422500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.425000e-10,0.000000e+00,2.586286e+01,-7.015316e-18,1.403063e-17
8.427500e-10,0.000000e+00,2.586286e+01,0.000000e+00,1.403063e-17
8.430000e-10,0.000000e+00,2.586286e+01,1.052297e-17,3.507658e-18
8.432500e-10,0.000000e+00,2.586286e+01,7.015316e-18,-7.015316e-18
8.435000e-10,0.000000e+00,2.586286e+01,1.403063e-17,-7.015316e-18
8.437500e-10,0.000000e+00,2.586286e+01,-7.015316e-18,3.507658e-18
8.440000e-10,0.000000e+00,2.586286e+01,1.052297e-17,0.000000e+00
8.442500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.445000e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.447500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.450000e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.452500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.455000e-10,0.000000e+00,2.586286e+01,1.052297e-17,7.015316e-18
8.457500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.460000e-10,0.000000e+00,2.586286e+01,3.507658e-18,0.000000e+00
8.462500e-10,0.000000e+00,2.586286e+01,-1.753829e-17,7.015316e-18
8.465000e-10,0.000000e+00,2.586286e+01,3.507658e-18,0.000000e+00
8.467500e-10,0.000000e+00,2.586286e+01,-3.507658e-18,1.403063e-17
8.470000e-10,0.000000e+00,2.586286e+01,1.403063e-17,1.403063e-17
8.472500e-10,0.000000e+00,2.586286e+01,3.507658e-18,3.507658e-18
8.475000e-10,0.000000e+00,2.586286e+01,2.104595e-17,-7.015316e-18
8.477500e-10,0.000000e+00,2.586286e+01,0.000000e+00,-7.015316e-18
8.480000e-10,0.000000e+00,2.586286e+01,1.403063e-17,3.507658e-18
8.482500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.485000e-10,0.000000e+00,2.586286e+01,-1.052297e-17,0.000000e+00
8.487500e-10,0.000000e+00,2.586286e+01,-7.015316e-18,0.000000e+00
8.490000e-10,0.000000e+00,2.586286e+01,-1.052297e-17,0.000000e+00
8.492500e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.495000e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.497500e-10,0.000000e+00,2.586286e+01,7.015316e-18,7.015316e-18
8.500000e-10,0.000000e+00,2.586286e+01,2.104595e-17,0.000000e+00
8.502500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.505000e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.507500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.510000e-10,0.000000e+00,2.586286e+01,3.507658e-18,7.015316e-18
8.512500e-10,0.000000e+00,2.586286e+01,-1.052297e-17,0.000000e+00
8.515000e-10,0.000000e+00,2.586286e+01,-3.507658e-18,0.000000e+00
8.517500e-10,0.000000e+00,2.586286e+01,0.000000e+00,7.015316e-18
8.520000e-10,0.000000e+00,2.586286e+01,1.052297e-17,0.000000e+00
8.522500e-10,0.000000e+00,2.586286e+01,1.403063e-17,1.403063e-17
8.525000e-10,0.000000e+00,2.586286e+01,7.015316e-18,1.403063e-17
8.527500e-10,0.000000e+00,2.586286e+01,-3.507658e-18,3.507658e-18
8.530000e-10,0.000000e+00,2.586286e+01,0.000000e+00,-7.015316e-18
8.532500e-10,0.000000e+00,2.586286e+01,0.000000e+00,-7.015316e-18
8.535000e-10,0.000000e+00,2.586286e+01,-7.015316e-18,3.507658e-18
8.537500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.540000e-10,0.000000e+00,2.586286e+01,-3.507658e-18,0.000000e+00
8.542500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.545000e-10,0.000000e+00,2.586286e+01,1.052297e-17,0.000000e+00
8.547500e-10,0.000000e+00,2.586286e+01,3.507658e-18,0.000000e+00
8.550000e-10,0.000000e+00,2.586286e+01,2.104595e-17,0.000000e+00
8.552500e-10,0.000000e+00,2.586286e+01,7.015316e-18,1.403063e-17
8.555000e-10,0.000000e+00,2.586286e+01,-7.015316e-18,1.403063e-17
8.557500e-10,0.000000e+00,2.586286e+01,3.507658e-18,1.052297e-17
8.560000e-10,0.000000e+00,2.586286e+01,7.015316e-18,-2.104595e-17
8.562500e-10,0.000000e+00,2.586286e+01,0.000000e+00,-3.507658e-18
8.565000e-10,0.000000e+00,2.586286e+01,0.000000e+00,3.507658e-18
8.567500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.570000e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.572500e-10,0.000000e+00,2.586286e+01,0.000000e+00,7.015316e-18
8.575000e-10,0.000000e+00,2.586286e+01,-7.015316e-18,2.806126e-17
8.577500e-10,0.000000e+00,2.586286e+01,0.000000e+00,-7.015316e-18
8.580000e-10,0.000000e+00,2.586286e+01,1.052297e-17,7.015316e-18
8.582500e-10,0.000000e+00,2.586286e+01,1.403063e-17,7.015316e-18
8.585000e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.587500e-10,0.000000e+00,2.586286e+01,-3.507658e-18,1.403063e-17
8.590000e-10,0.000000e+00,2.586286e+01,0.000000e+00,-7.015316e-18
8.592500e-10,0.000000e+00,2.586286e+01,0.000000e+00,-3.507658e-18
8.595000e-10,0.000000e+00,2.586286e+01,0.000000e+00,-7.015316e-18
8.597500e-10,0.000000e+00,2.586286e+01,-7.015316e-18,3.507658e-18
8.600000e-10,0.000000e+00,2.586286e+01,0.000000e+00,7.015316e-18
8.602500e-10,0.000000e+00,2.586286e+01,1.052297e-17,0.000000e+00
8.605000e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.607500e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.610000e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.612500e-10,0.000000e+00,2.586286e+01,-3.507658e-18,7.015316e-18
8.615000e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.617500e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.620000e-10,0.000000e+00,2.586286e+01,-7.015316e-18,0.000000e+00
8.622500e-10,0.000000e+00,2.586286e+01,1.052297e-17,0.000000e+00
8.625000e-10,0.000000e+00,2.586286e+01,0.000000e+00,7.015316e-18
8.627500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.630000e-10,0.000000e+00,2.586286e+01,-1.403063e-17,0.000000e+00
8.632500e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.635000e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.637500e-10,0.000000e+00,2.586286e+01,0.000000e+00,7.015316e-18
8.640000e-10,0.000000e+00,2.586286e+01,3.507658e-18,0.000000e+00
8.642500e-10,0.000000e+00,2.586286e+01,3.507658e-18,0.000000e+00
8.645000e-10,0.000000e+00,2.586286e+01,3.507658e-18,0.000000e+00
8.647500e-10,0.000000e+00,2.586286e+01,3.507658e-18,0.000000e+00
8.650000e-10,0.000000e+00,2.586286e+01,1.052297e-17,7.015316e-18
8.652500e-10,0.000000e+00,2.586286e+01,3.507658e-18,0.000000e+00
8.655000e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.657500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.660000e-10,0.000000e+00,2.586286e+01,-3.507658e-18,0.000000e+00
8.662500e-10,0.000000e+00,2.586286e+01,3.507658e-18,7.015316e-18
8.665000e-10,0.000000e+00,2.586286e+01,-7.015316e-18,0.000000e+00
8.667500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.670000e-10,0.000000e+00,2.586286e+01,1.052297e-17,0.000000e+00
8.672500e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.675000e-10,0.000000e+00,2.586286e+01,7.015316e-18,7.015316e-18
8.677500e-10,0.000000e+00,2.586286e+01,-3.507658e-18,0.000000e+00
8.680000e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.682500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.685000e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.687500e-10,0.000000e+00,2.586286e+01,-1.403063e-17,7.015316e-18
8.690000e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.692500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.695000e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.697500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.700000e-10,0.000000e+00,2.586286e+01,1.403063e-17,7.015316e-18
8.702500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.705000e-10,0.000000e+00,2.586286e+01,-3.507658e-18,0.000000e+00
8.707500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.710000e-10,0.000000e+00,2.586286e+01,-7.015316e-18,0.000000e+00
8.712500e-10,0.000000e+00,2.586286e+01,0.000000e+00,7.015316e-18
8.715000e-10,0.000000e+00,2.586286e+01,1.052297e-17,0.000000e+00
8.717500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.720000e-10,0.000000e+00,2.586286e+01,1.403063e-17,7.015316e-18
8.722500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.725000e-10,0.000000e+00,2.586286e+01,3.507658e-18,7.015316e-18
8.727500e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.730000e-10,0.000000e+00,2.586286e+01,-7.015316e-18,0.000000e+00
8.732500e-10,0.000000e+00,2.586286e+01,3.507658e-18,0.000000e+00
8.735000e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.737500e-10,0.000000e+00,2.586286e+01,0.000000e+00,7.015316e-18
8.740000e-10,0.000000e+00,2.586286e+01,-7.015316e-18,0.000000e+00
8.742500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.745000e-10,0.000000e+00,2.586286e+01,1.753829e-17,0.000000e+00
8.747500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.750000e-10,0.000000e+00,2.586286e+01,1.052297e-17,1.403063e-17
8.752500e-10,0.000000e+00,2.586286e+01,-3.507658e-18,1.403063e-17
8.755000e-10,0.000000e+00,2.586286e+01,0.000000e+00,3.507658e-18
8.757500e-10,0.000000e+00,2.586286e+01,0.000000e+00,-7.015316e-18
8.760000e-10,0.000000e+00,2.586286e+01,1.403063e-17,-7.015316e-18
8.762500e-10,0.000000e+00,2.586286e+01,-7.015316e-18,3.507658e-18
8.765000e-10,0.000000e+00,2.586286e+01,1.052297e-17,0.000000e+00
8.767500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.770000e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.772500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.775000e-10,0.000000e+00,2.586286e+01,-7.015316e-18,0.000000e+00
8.777500e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.780000e-10,0.000000e+00,2.586286e+01,-3.507658e-18,7.015316e-18
8.782500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.785000e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.787500e-10,0.000000e+00,2.586286e+01,-7.015316e-18,7.015316e-18
8.790000e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.792500e-10,0.000000e+00,2.586286e+01,1.052297e-17,1.403063e-17
8.795000e-10,0.000000e+00,2.586286e+01,1.403063e-17,1.403063e-17
8.797500e-10,0.000000e+00,2.586286e+01,7.015316e-18,3.507658e-18
8.800000e-10,0.000000e+00,2.586286e+01,-3.507658e-18,-7.015316e-18
8.802500e-10,0.000000e+00,2.586286e+01,0.000000e+00,-7.015316e-18
8.805000e-10,0.000000e+00,2.586286e+01,0.000000e+00,3.507658e-18
8.807500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.810000e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.812500e-10,0.000000e+00,2.586286e+01,-1.403063e-17,0.000000e+00
8.815000e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.817500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.820000e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.822500e-10,0.000000e+00,2.586286e+01,1.403063e-17,7.015316e-18
8.825000e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.827500e-10,0.000000e+00,2.586286e+01,3.507658e-18,0.000000e+00
8.830000e-10,0.000000e+00,2.586286e+01,1.052297e-17,0.000000e+00
8.832500e-10,0.000000e+00,2.586286e+01,-3.507658e-18,0.000000e+00
8.835000e-10,0.000000e+00,2.586286e+01,-1.403063e-17,7.015316e-18
8.837500e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.840000e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.842500e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.845000e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.847500e-10,0.000000e+00,2.586286e+01,-3.507658e-18,7.015316e-18
8.850000e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.852500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.855000e-10,0.000000e+00,2.586286e+01,-7.015316e-18,0.000000e+00
8.857500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.860000e-10,0.000000e+00,2.586286e+01,1.052297e-17,7.015316e-18
8.862500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.865000e-10,0.000000e+00,2.586286e+01,1.403063e-17,7.015316e-18
8.867500e-10,0.000000e+00,2.586286e+01,-7.015316e-18,0.000000e+00
8.870000e-10,0.000000e+00,2.586286e+01,1.753829e-17,0.000000e+00
8.872500e-10,0.000000e+00,2.586286e+01,7.015316e-18,7.015316e-18
8.875000e-10,0.000000e+00,2.586286e+01,-3.507658e-18,-7.015316e-18
8.877500e-10,0.000000e+00,2.586286e+01,-7.015316e-18,7.015316e-18
8.880000e-10,0.000000e+00,2.586286e+01,0.000000e+00,1.052297e-17
8.882500e-10,0.000000e+00,2.586286e+01,1.052297e-17,-3.507658e-18
8.885000e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.887500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.890000e-10,0.000000e+00,2.586286e+01,7.015316e-18,7.015316e-18
8.892500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.895000e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.897500e-10,0.000000e+00,2.586286e+01,7.015316e-18,7.015316e-18
8.900000e-10,0.000000e+00,2.586286e+01,3.507658e-18,0.000000e+00
8.902500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.905000e-10,0.000000e+00,2.586286e+01,-7.015316e-18,0.000000e+00
8.907500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.910000e-10,0.000000e+00,2.586286e+01,1.753829e-17,1.403063e-17
8.912500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.915000e-10,0.000000e+00,2.586286e+01,1.052297e-17,3.507658e-18
8.917500e-10,0.000000e+00,2.586286e+01,-3.507658e-18,-3.507658e-18
8.920000e-10,0.000000e+00,2.586286e+01,0.000000e+00,3.507658e-18
8.922500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.925000e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.927500e-10,0.000000e+00,2.586286e+01,-7.015316e-18,0.000000e+00
8.930000e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.932500e-10,0.000000e+00,2.586286e+01,1.052297e-17,0.000000e+00
8.935000e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.937500e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.940000e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
8.942500e-10,0.000000e+00,2.586286e+01,-3.507658e-18,0.000000e+00
8.945000e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.947500e-10,0.000000e+00,2.586286e+01,0.000000e+00,7.015316e-18
8.950000e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.952500e-10,0.000000e+00,2.586286e+01,0.000000e+00,0.000000e+00
8.955000e-10,0.000000e+00,2.586286e+01,-1.403063e-17,0.000000e+00
8.957500e-10,0.000000e+00,2.586286e+01,1.403063e-17,0.000000e+00
8.960000e-10,0.000000e+00,2.586286e+01,7.015316e-18,7.015316e-18
8.962500e-10,0.000000e+00,2.586286e+01,7.015316e-18,0.000000e+00
