time,"V(1200,0)","V(2200,0)","V(2201,0)","V(2202,0)","V(2203,0)","V(3200,0)","V(3201,0)","V(3202,0)","V(3203,0)","V(4000,0)","V(4001,0)","V(4002,0)","V(4003,0)","V(1002,0)"
3.947500e-10,-7.156480e-07,-1.466318e-10,3.752147e-10,-4.046434e-10,1.213838e-10,1.706028e-09,8.981010e-10,1.030460e-09,1.096878e-10,1.571790e-10,8.404144e-08,5.163110e-08,4.338645e-10,9.510889e-12
3.950000e-10,-1.541753e-06,-1.835611e-10,4.494036e-10,-4.793015e-10,1.296289e-10,1.520464e-09,9.604797e-10,1.164363e-09,9.977382e-11,4.624446e-09,2.727717e-07,9.930935e-08,3.556483e-10,8.622496e-12
3.952500e-10,-2.568237e-06,-1.684946e-10,4.359696e-10,-4.554925e-10,1.421097e-10,1.332655e-09,9.488840e-10,1.235968e-09,9.222664e-11,5.879826e-09,3.188328e-07,1.248182e-07,2.119614e-10,7.894285e-12
3.955000e-10,-3.883800e-06,-1.130468e-10,3.439096e-10,-3.396126e-10,1.568347e-10,1.174713e-09,8.555120e-10,1.227723e-09,8.791674e-11,4.497925e-09,2.486943e-07,1.297852e-07,4.207817e-11,7.461032e-12
3.957500e-10,-5.602488e-06,-3.673750e-11,1.980723e-10,-1.553798e-10,1.716903e-10,1.068628e-09,6.861004e-10,1.133536e-09,8.708163e-11,1.857604e-09,1.193760e-07,1.226797e-07,-1.104920e-10,7.376042e-12
3.960000e-10,-7.871792e-06,3.901385e-11,3.276916e-11,6.091637e-11,1.847948e-10,1.021869e-09,4.607215e-10,9.616011e-10,8.936548e-11,-6.238414e-10,-9.161170e-09,1.138881e-07,-2.095911e-10,7.610286e-12
3.962500e-10,-1.089719e-05,9.663893e-11,-1.164483e-10,2.679973e-10,1.947837e-10,1.027057e-09,2.115370e-10,7.345747e-10,9.396607e-11,-2.032379e-09,-9.486623e-08,1.116493e-07,-2.353822e-10,8.074117e-12
3.965000e-10,-1.498658e-05,1.263935e-10,-2.207743e-10,4.282852e-10,2.009759e-10,1.065491e-09,-2.238261e-11,4.866495e-10,9.984453e-11,-2.144797e-09,-1.224687e-07,1.199903e-07,-1.883030e-10,8.656069e-12
3.967500e-10,-2.059004e-05,1.276789e-10,-2.639889e-10,5.156635e-10,2.033996e-10,1.113209e-09,-2.022937e-10,2.577671e-10,1.059449e-10,-1.301543e-09,-1.007197e-07,1.387619e-07,-8.717521e-11,9.267722e-12
3.970000e-10,-2.828360e-05,1.076736e-10,-2.448900e-10,5.204821e-10,2.026833e-10,1.147723e-09,-2.975645e-10,8.598175e-11,1.113761e-10,-1.078458e-10,-5.227316e-08,1.651289e-07,3.760361e-11,9.879782e-12
3.972500e-10,-3.869504e-05,7.800373e-11,-1.759944e-10,4.506675e-10,1.998486e-10,1.153550e-09,-2.922137e-10,-4.287893e-13,1.155232e-10,8.740089e-10,-1.812557e-09,1.955812e-07,1.534836e-10,1.053560e-11
3.975000e-10,-5.220176e-05,5.065260e-11,-7.914781e-11,3.287862e-10,1.960578e-10,1.125165e-09,-1.885738e-10,1.073190e-11,1.180797e-10,1.324256e-09,3.297479e-08,2.276757e-07,2.348942e-10,1.133397e-11
3.977500e-10,-6.767356e-05,3.438446e-11,2.059029e-11,1.859254e-10,1.923741e-10,1.066932e-09,-7.058556e-12,1.124731e-10,1.190078e-10,1.215203e-09,4.529875e-08,2.610904e-07,2.694963e-10,1.238213e-11
3.980000e-10,-7.998241e-05,3.264872e-11,1.011099e-10,5.402399e-11,1.895834e-10,9.903836e-10,2.180609e-10,2.796525e-10,1.184547e-10,7.369511e-10,3.822246e-08,2.979869e-07,2.600427e-10,1.372902e-11
3.982500e-10,-7.832898e-05,4.337194e-11,1.479410e-10,-4.139298e-11,1.881092e-10,9.100022e-10,4.459739e-10,4.741220e-10,1.166558e-10,1.635733e-10,2.052673e-08,3.429215e-07,2.217777e-10,1.529610e-11
3.985000e-10,-4.250243e-05,6.043437e-11,1.564870e-10,-8.632869e-11,1.880220e-10,8.388458e-10,6.380406e-10,6.529218e-10,1.138525e-10,-2.729195e-10,1.865147e-09,4.025730e-07,1.766416e-10,1.682580e-11
3.987500e-10,6.091643e-05,7.615299e-11,1.315574e-10,-8.018613e-11,1.891270e-10,7.852770e-10,7.658189e-10,7.776549e-10,1.102443e-10,-4.562773e-10,-1.087714e-08,4.854049e-07,1.463706e-10,1.786757e-11
3.990000e-10,2.365217e-04,8.388307e-11,8.468079e-11,-3.421030e-11,1.910922e-10,7.515269e-10,8.164966e-10,8.228200e-10,1.059783e-10,-3.953749e-10,-1.511222e-08,6.012200e-07,1.466860e-10,1.781677e-11
3.992500e-10,3.725427e-04,7.993650e-11,3.018643e-11,3.278897e-11,1.935766e-10,7.342050e-10,7.944863e-10,7.811050e-10,1.011693e-10,-1.846394e-10,-1.208031e-08,7.605007e-07,1.842119e-10,1.601485e-11
3.995000e-10,3.562507e-04,6.433404e-11,-1.876705e-11,1.000812e-10,1.963224e-10,7.262888e-10,7.189342e-10,6.643869e-10,9.593313e-11,5.543851e-11,-5.169414e-09,9.734837e-07,2.567743e-10,1.190864e-11
3.997500e-10,2.122209e-04,4.033250e-11,-5.319115e-11,1.504433e-10,1.991910e-10,7.197772e-10,6.179444e-10,5.002635e-10,9.041635e-11,2.298464e-10,2.001924e-09,1.248872e-06,3.567062e-10,5.252595e-12
4.000000e-10,2.945382e-05,1.305190e-11,-6.967383e-11,1.740014e-10,2.021423e-10,7.081328e-10,5.211263e-10,3.250671e-10,8.480836e-11,2.959550e-10,6.981742e-09,1.591853e-06,4.760202e-10,-3.678980e-12
4.002500e-10,-1.166180e-04,-1.224158e-11,-7.008508e-11,1.696778e-10,2.051713e-10,6.878525e-10,4.524304e-10,1.751669e-10,7.933011e-11,2.631692e-10,9.025727e-09,2.001043e-06,6.120405e-10,-1.392024e-11
4.005000e-10,-1.875826e-04,-3.161583e-11,-5.994340e-11,1.441569e-10,2.082311e-10,6.588757e-10,4.250535e-10,7.873983e-11,7.420369e-11,1.736050e-10,8.857719e-09,2.464334e-06,7.723058e-10,-2.374473e-11
4.007500e-10,-1.783549e-04,-4.329437e-11,-4.610621e-11,1.089550e-10,2.111717e-10,6.239340e-10,4.395426e-10,4.997734e-11,6.961298e-11,7.664738e-11,7.981796e-09,2.954465e-06,9.781349e-10,-3.076096e-11
4.010000e-10,-1.091550e-04,-4.766766e-11,-3.452307e-11,7.661599e-11,2.137153e-10,5.872444e-10,4.853073e-10,8.698526e-11,6.566907e-11,8.665483e-12,7.934627e-09,3.426135e-06,1.266901e-09,-3.221384e-11
4.012500e-10,-1.516957e-05,-4.662231e-11,-2.865480e-11,5.716465e-11,2.154802e-10,5.530666e-10,5.448334e-10,1.736274e-10,6.239226e-11,-1.616484e-11,9.764396e-09,3.817076e-06,1.693503e-09,-2.549121e-11
4.015000e-10,6.774390e-05,-4.251648e-11,-2.888233e-11,5.573184e-11,2.160453e-10,5.245844e-10,5.992319e-10,2.845557e-10,5.971712e-11,-3.937265e-12,1.384785e-08,4.055016e-06,2.331505e-09,-8.773629e-12
4.017500e-10,1.163041e-04,-3.719825e-11,-3.290713e-11,7.183072e-11,2.150381e-10,5.033833e-10,6.335160e-10,3.919259e-10,5.751963e-11,2.784178e-11,1.999677e-08,4.070848e-06,3.273827e-09,1.829941e-11
4.020000e-10,1.253495e-04,-3.139485e-11,-3.687474e-11,1.002468e-10,2.122214e-10,4.895546e-10,6.402258e-10,4.720003e-10,5.565927e-11,6.054478e-11,2.771465e-08,3.815865e-06,4.631851e-09,5.412301e-11
4.022500e-10,1.043714e-04,-2.463577e-11,-3.679909e-11,1.330699e-10,2.075538e-10,4.822514e-10,6.205985e-10,5.100398e-10,5.402414e-11,8.180554e-11,3.645615e-08,3.278663e-06,6.530773e-09,9.496707e-11
4.025000e-10,6.928312e-05,-1.567578e-11,-2.985193e-11,1.621506e-10,2.012091e-10,4.804105e-10,5.832318e-10,5.024794e-10,5.256698e-11,8.810116e-11,4.579358e-08,2.496197e-06,9.098554e-09,1.353061e-10
4.027500e-10,3.467674e-05,-3.220374e-12,-1.518601e-11,1.812525e-10,1.935482e-10,4.833538e-10,5.408830e-10,4.561839e-10,5.132256e-11,8.306732e-11,5.546733e-08,1.554214e-06,1.244676e-08,1.686799e-10
4.030000e-10,9.470245e-06,1.332507e-11,5.863814e-12,1.873613e-10,1.850531e-10,4.910731e-10,5.064856e-10,3.853406e-10,5.040185e-11,7.355854e-11,6.535487e-08,5.749487e-07,1.664419e-08,1.889860e-10
4.032500e-10,-3.802154e-06,3.334593e-11,3.017195e-11,1.809290e-10,1.762390e-10,5.041415e-10,4.895641e-10,3.070787e-10,4.996479e-11,6.571400e-11,7.541636e-08,-3.062187e-07,2.168822e-08,1.919569e-10
4.035000e-10,-7.279035e-06,5.491593e-11,5.363067e-11,1.651557e-10,1.675661e-10,5.233286e-10,4.939839e-10,2.370801e-10,5.017858e-11,6.258648e-11,8.566321e-08,-9.696233e-07,2.748328e-08,1.764727e-10
4.037500e-10,-5.180845e-06,7.512959e-11,7.212595e-11,1.446632e-10,1.593714e-10,5.490858e-10,5.174967e-10,1.862691e-10,5.117151e-11,6.379661e-11,9.616494e-08,-1.337870e-06,3.383801e-08,1.453393e-10
4.040000e-10,-1.549443e-06,9.076270e-11,8.243067e-11,1.240261e-10,1.518344e-10,5.810896e-10,5.529908e-10,1.592275e-10,5.299313e-11,6.673143e-11,1.070792e-07,-1.392432e-06,4.049143e-08,1.052500e-10
4.042500e-10,1.031316e-06,9.906222e-11,8.282673e-11,1.065868e-10,1.449791e-10,6.179949e-10,5.908975e-10,1.544351e-10,5.558966e-11,6.833663e-11,1.186751e-07,-1.175447e-06,4.717159e-08,6.583921e-11
4.045000e-10,1.708681e-06,9.844088e-11,7.335963e-11,9.383553e-11,1.387106e-10,6.574710e-10,6.219560e-10,1.659464e-10,5.879954e-11,6.659810e-11,1.313261e-07,-7.764108e-07,5.367898e-08,3.798338e-11
4.047500e-10,9.899308e-07,8.889095e-11,5.572510e-11,8.542941e-11,1.328706e-10,6.965068e-10,6.395431e-10,1.858085e-10,6.237015e-11,6.119756e-11,1.454721e-07,-3.080731e-07,5.997509e-08,3.174501e-11
4.050000e-10,-1.643920e-07,7.201815e-11,3.286175e-11,7.973700e-11,1.273005e-10,7.318993e-10,6.409999e-10,2.064557e-10,6.599155e-11,5.330517e-11,1.615745e-07,1.211438e-07,6.624852e-08,5.450543e-11
4.052500e-10,-1.502800e-06,5.070240e-11,8.367060e-12,7.466664e-11,1.218946e-10,7.608022e-10,6.277413e-10,2.224696e-10,6.934113e-11,4.482556e-11,1.801065e-07,4.304722e-07,7.293118e-08,1.098447e-10
4.055000e-10,-2.545528e-06,2.848480e-11,-1.413637e-11,6.849925e-11,1.166337e-10,7.812109e-10,6.042937e-10,2.313804e-10,7.213047e-11,3.754029e-11,2.016202e-07,5.802324e-07,8.064936e-08,1.975783e-10
4.057500e-10,-1.949616e-06,8.840122e-12,-3.157280e-11,6.049094e-11,1.115950e-10,7.922879e-10,5.766805e-10,2.335093e-10,7.414637e-11,3.250717e-11,2.269253e-07,5.733092e-07,9.011381e-08,3.150921e-10
4.060000e-10,5.407763e-07,-5.492564e-12,-4.184229e-11,5.111180e-11,1.069371e-10,7.944792e-10,5.506851e-10,2.311134e-10,7.527949e-11,2.987732e-11,2.573956e-07,4.462559e-07,1.019760e-07,4.598184e-10
4.062500e-10,3.751030e-06,-1.297792e-11,-4.406055e-11,4.190612e-11,1.028677e-10,7.894196e-10,5.304719e-10,2.272282e-10,7.553608e-11,2.908619e-11,2.953943e-07,2.541486e-07,1.166933e-07,6.324689e-10
4.065000e-10,6.959440e-06,-1.346728e-11,-3.859638e-11,3.506096e-11,9.960088e-11,7.796623e-10,5.178692e-10,2.245998e-10,7.503200e-11,2.924561e-11,3.447652e-07,5.416740e-08,1.344503e-07,8.405918e-10
4.067500e-10,1.070499e-05,-8.084939e-12,-2.692122e-11,3.282931e-11,9.731372e-11,7.682932e-10,5.123851e-10,2.249810e-10,7.397024e-11,2.953720e-11,4.112501e-07,-1.078217e-07,1.551689e-07,1.102178e-09
4.070000e-10,1.553388e-05,1.127575e-12,-1.130717e-11,3.696559e-11,9.611010e-11,7.584989e-10,5.118168e-10,2.288979e-10,7.260637e-11,2.946436e-11,5.026370e-07,-2.051086e-07,1.786210e-07,1.449376e-09
4.072500e-10,2.072671e-05,1.170929e-11,5.573884e-12,4.830071e-11,9.599696e-11,7.531527e-10,5.131733e-10,2.358289e-10,7.120766e-11,2.891376e-11,6.284614e-07,-2.317957e-07,2.046293e-07,1.932751e-09
4.075000e-10,2.454247e-05,2.130109e-11,2.108673e-11,6.652944e-11,9.687601e-11,7.544730e-10,5.136000e-10,2.446292e-10,7.001251e-11,2.806163e-11,7.992079e-07,-1.993015e-07,2.333259e-07,2.626807e-09
4.077500e-10,2.541457e-05,2.808212e-11,3.303809e-11,9.022409e-11,9.855091e-11,7.637896e-10,5.110516e-10,2.540021e-10,6.919656e-11,2.720632e-11,1.025102e-06,-1.297128e-07,2.654305e-07,3.637359e-09
4.080000e-10,2.282970e-05,3.104393e-11,3.998870e-11,1.170412e-10,1.007481e-10,7.814382e-10,5.045800e-10,2.628544e-10,6.885093e-11,2.661064e-11,1.314501e-06,-4.824505e-08,3.025065e-07,5.110633e-09
4.082500e-10,1.742546e-05,3.006871e-11,4.142499e-11,1.440597e-10,1.031472e-10,8.067826e-10,4.942421e-10,2.704569e-10,6.897580e-11,2.640773e-11,1.671608e-06,2.326952e-08,3.471521e-07,7.242384e-09
4.085000e-10,1.063498e-05,2.582269e-11,3.776648e-11,1.681831e-10,1.054179e-10,8.383512e-10,4.807397e-10,2.764168e-10,6.949037e-11,2.658415e-11,2.093171e-06,7.062281e-08,4.030826e-07,1.028294e-08
4.087500e-10,4.256021e-06,1.951191e-11,3.021391e-11,1.865431e-10,1.072572e-10,8.740569e-10,4.649627e-10,2.805385e-10,7.025756e-11,2.702110e-11,2.564269e-06,8.874954e-08,4.750891e-07,1.453149e-08
4.090000e-10,2.577672e-08,1.256956e-11,2.047217e-11,1.968592e-10,1.084244e-10,9.114655e-10,4.476020e-10,2.826729e-10,7.111943e-11,2.755972e-11,3.054111e-06,8.077605e-08,5.689248e-07,2.031172e-08
4.092500e-10,-8.373677e-07,6.347858e-12,1.040481e-11,1.977202e-10,1.087689e-10,9.480708e-10,4.289461e-10,2.826420e-10,7.193765e-11,2.805899e-11,3.513817e-06,5.535129e-08,6.912649e-07,2.792230e-08
4.095000e-10,1.950920e-06,1.876427e-12,1.688971e-12,1.887652e-10,1.082489e-10,9.815430e-10,4.088996e-10,2.802778e-10,7.263218e-11,2.842869e-11,3.878549e-06,2.324911e-08,8.498441e-07,3.756250e-08
4.097500e-10,7.564360e-06,-2.746742e-13,-4.464242e-12,1.707471e-10,1.069388e-10,1.009925e-09,3.871861e-10,2.755618e-10,7.321193e-11,2.863541e-11,4.075712e-06,-5.793869e-09,1.053414e-06,4.924368e-08
4.100000e-10,1.427616e-05,-1.626150e-14,-7.474538e-12,1.454691e-10,1.050253e-10,1.031763e-09,3.636446e-10,2.688075e-10,7.379164e-11,2.869163e-11,4.039106e-06,-2.527976e-08,1.310367e-06,6.271048e-08
4.102500e-10,2.001679e-05,2.337991e-12,-7.420538e-12,1.155923e-10,1.027928e-10,1.046178e-09,3.385121e-10,2.608073e-10,7.459136e-11,2.864111e-11,3.726420e-06,-3.283646e-08,1.624751e-06,7.740471e-08
4.105000e-10,2.306435e-05,6.214232e-12,-4.938705e-12,8.432518e-11,1.005994e-10,1.052882e-09,3.125979e-10,2.528747e-10,7.591694e-11,2.855107e-11,3.135371e-06,-2.983431e-08,1.989308e-06,9.250392e-08
4.107500e-10,2.259725e-05,1.094220e-11,-1.027196e-12,5.502653e-11,9.884745e-11,1.052162e-09,2.872956e-10,2.467429e-10,7.812164e-11,2.851514e-11,2.312956e-06,-2.009876e-08,2.377153e-06,1.070512e-07
4.110000e-10,1.890888e-05,1.589933e-11,3.194571e-12,3.076857e-11,9.795017e-11,1.044829e-09,2.644245e-10,2.443236e-10,8.155142e-11,2.866430e-11,1.353438e-06,-8.257172e-09,2.735982e-06,1.201630e-07
4.112500e-10,1.322858e-05,2.060649e-11,6.715953e-12,1.392381e-11,9.829836e-11,1.032155e-09,2.459381e-10,2.473690e-10,8.647669e-11,2.917912e-11,3.836320e-07,1.746818e-09,2.989769e-06,1.312655e-07
4.115000e-10,7.262274e-06,2.476342e-11,8.809148e-12,5.842054e-12,1.002279e-10,1.015771e-09,2.335661e-10,2.571098e-10,9.301540e-11,3.029576e-11,-4.620153e-07,7.592168e-09,3.051620e-06,1.402848e-07
4.117500e-10,2.615747e-06,2.822948e-11,9.119563e-12,6.675547e-12,1.039896e-10,9.975457e-10,2.284659e-10,2.739450e-10,1.010523e-10,3.229982e-11,-1.070445e-06,8.827767e-09,2.847497e-06,1.477089e-07
4.120000e-10,2.888904e-07,3.096826e-11,7.667570e-12,1.538780e-11,1.097195e-10,9.794059e-10,2.309530e-10,2.972562e-10,1.101612e-10,3.550535e-11,-1.375104e-06,6.515371e-09,2.345210e-06,1.544712e-07
4.122500e-10,4.474042e-07,3.298095e-11,4.776731e-12,2.994938e-11,1.174096e-10,9.631369e-10,2.403617e-10,3.253872e-10,1.195391e-10,4.021971e-11,-1.369868e-06,2.514313e-09,1.578594e-06,1.616605e-07
4.125000e-10,2.512797e-06,3.425186e-11,9.577897e-13,4.768891e-11,1.268737e-10,9.501568e-10,2.550596e-10,3.558007e-10,1.279634e-10,4.669764e-11,-1.107750e-06,-1.294194e-09,6.556986e-07,1.701326e-07
4.127500e-10,5.450934e-06,3.472203e-11,-3.217669e-12,6.573693e-11,1.377101e-10,9.413096e-10,2.726147e-10,3.853909e-10,1.337893e-10,5.509092e-11,-6.850100e-07,-3.595500e-09,-2.564745e-07,1.801526e-07
4.130000e-10,8.139412e-06,3.429535e-11,-7.224256e-12,8.148163e-11,1.492587e-10,9.367136e-10,2.900907e-10,4.109027e-10,1.350039e-10,6.540176e-11,-2.157480e-07,-3.909959e-09,-9.701852e-07,1.912104e-07
4.132500e-10,9.721364e-06,3.287134e-11,-1.065144e-11,9.295435e-11,1.605600e-10,9.357079e-10,3.044290e-10,4.293921e-10,1.293620e-10,7.745012e-11,1.954144e-07,-2.537855e-09,-1.328146e-06,2.021099e-07
4.135000e-10,9.834783e-06,3.039109e-11,-1.322869e-11,9.907756e-11,1.703239e-10,9.369211e-10,3.128653e-10,4.386558e-10,1.146206e-10,9.086562e-11,4.750757e-07,-2.770725e-10,-1.250892e-06,2.113422e-07
4.137500e-10,8.634937e-06,2.687963e-11,-1.481385e-11,9.973828e-11,1.769247e-10,9.384675e-10,3.133241e-10,4.375627e-10,8.888583e-11,1.051128e-10,5.921960e-07,1.944503e-09,-7.629299e-07,2.176436e-07
4.140000e-10,6.633495e-06,2.247182e-11,-1.535983e-11,9.568588e-11,1.784454e-10,9.382452e-10,3.047351e-10,4.262347e-10,5.106539e-11,1.195538e-10,5.573228e-07,3.389220e-09,1.310449e-08,2.205537e-07
4.142500e-10,4.463798e-06,1.741352e-11,-1.487690e-11,8.828884e-11,1.727937e-10,9.342864e-10,2.872235e-10,4.060460e-10,1.393495e-12,1.335434e-10,4.120884e-07,3.697628e-09,8.934635e-07,2.207580e-07
4.145000e-10,2.677249e-06,1.203888e-11,-1.340474e-11,7.921071e-11,1.579156e-10,9.250921e-10,2.621406e-10,3.794356e-10,-5.804408e-11,1.465439e-10,2.133999e-07,2.920472e-09,1.689122e-06,2.200509e-07
4.147500e-10,1.618762e-06,6.730051e-12,-1.100181e-11,7.007727e-11,1.321198e-10,9.098855e-10,2.319229e-10,3.495585e-10,-1.228988e-10,1.582342e-10,1.727785e-08,1.423194e-09,2.261424e-06,2.208790e-07
4.150000e-10,1.385714e-06,1.869939e-12,-7.752070e-12,6.220118e-11,9.451056e-11,8.887306e-10,1.997890e-10,3.198255e-10,-1.864095e-10,1.685902e-10,-1.336502e-07,-2.788378e-10,2.559506e-06,2.255697e-07
4.152500e-10,1.859821e-06,-2.201275e-12,-3.782178e-12,5.641188e-11,4.549423e-11,8.624925e-10,1.693144e-10,2.934027e-10,-2.396735e-10,1.779109e-10,-2.167968e-07,-1.691570e-09,2.629186e-06,2.354848e-07
4.155000e-10,2.792392e-06,-5.218218e-12,7.207483e-13,5.300961e-11,-1.271136e-11,8.326496e-10,1.439432e-10,2.727508e-10,-2.724662e-10,1.867859e-10,-2.301424e-07,-2.471644e-09,2.594013e-06,2.503903e-07
4.157500e-10,3.910401e-06,-7.007390e-12,5.500592e-12,5.183374e-11,-7.567999e-11,8.010011e-10,1.265119e-10,2.592808e-10,-2.746561e-10,1.960163e-10,-1.879220e-07,-2.489480e-09,2.618699e-06,2.682887e-07
4.160000e-10,5.005553e-06,-7.490879e-12,1.024003e-11,5.241120e-11,-1.366397e-10,7.693343e-10,1.188610e-10,2.531865e-10,-2.381242e-10,2.065283e-10,-1.135846e-07,-1.825139e-09,2.869463e-06,2.858246e-07
4.162500e-10,5.980669e-06,-6.680515e-12,1.458618e-11,5.413796e-11,-1.867518e-10,7.391236e-10,1.215999e-10,2.534819e-10,-1.589290e-10,2.193395e-10,-3.227206e-08,-7.131819e-10,3.483852e-06,2.991879e-07
4.165000e-10,6.850694e-06,-4.667968e-12,1.819104e-11,5.644606e-11,-2.159302e-10,7.113204e-10,1.340636e-10,2.582364e-10,-3.929075e-11,2.356402e-10,3.535805e-08,5.391308e-10,4.556883e-06,3.052701e-07
4.167500e-10,7.713789e-06,-1.614543e-12,2.075936e-11,5.891997e-11,-2.142435e-10,6.862706e-10,1.544672e-10,2.649649e-10,1.111366e-10,2.570484e-10,7.686655e-08,1.635662e-09,6.143635e-06,3.027337e-07
4.170000e-10,8.713520e-06,2.257834e-12,2.209473e-11,6.134417e-11,-1.738036e-10,6.637642e-10,1.802283e-10,2.710981e-10,2.752312e-10,2.860593e-10,8.901734e-08,2.357913e-09,8.272898e-06,2.926754e-07
4.172500e-10,1.000865e-05,6.675684e-12,2.213505e-11,6.368461e-11,-9.088299e-11,6.431903e-10,2.083959e-10,2.744443e-10,4.299756e-10,3.266725e-10,7.638920e-08,2.602770e-09,1.096355e-05,2.786848e-07
4.175000e-10,1.176000e-05,1.132583e-11,2.097021e-11,6.602299e-11,3.215889e-11,6.237503e-10,2.361069e-10,2.735564e-10,5.496932e-10,3.851299e-10,4.844642e-08,2.388304e-09,1.423623e-05,2.663002e-07
4.177500e-10,1.413810e-05,1.587310e-11,1.883875e-11,6.847196e-11,1.856589e-10,6.046744e-10,2.609878e-10,2.679387e-10,6.105933e-10,4.706682e-10,1.608493e-08,1.831612e-09,1.811887e-05,2.620615e-07
4.180000e-10,1.734944e-05,1.998504e-11,1.610304e-11,7.109987e-11,3.526481e-10,5.853922e-10,2.814348e-10,2.580603e-10,5.958440e-10,5.962040e-10,-1.140543e-08,1.107790e-09,2.265349e-05,2.725073e-07
4.182500e-10,2.167001e-05,2.336256e-11,1.320668e-11,7.388564e-11,5.104115e-10,5.656241e-10,2.967310e-10,2.451838e-10,5.000803e-10,7.789523e-10,-2.830165e-08,4.018334e-10,2.791811e-05,3.035041e-07
4.185000e-10,2.747564e-05,2.577239e-11,1.061989e-11,7.671277e-11,6.336531e-10,5.453876e-10,3.069965e-10,2.310547e-10,3.321736e-10,1.041167e-09,-3.306080e-08,-1.347498e-10,3.408055e-05,3.602228e-07
4.187500e-10,3.528564e-05,2.707593e-11,8.780899e-12,7.939803e-11,6.989083e-10,5.249308e-10,3.130005e-10,2.175222e-10,1.153071e-10,1.411487e-09,-2.770973e-08,-4.132224e-10,4.149962e-05,4.478551e-07
4.190000e-10,4.586507e-05,2.724796e-11,8.042194e-12,8.174184e-11,6.894427e-10,5.046230e-10,3.158879e-10,2.061733e-10,-1.160802e-10,1.927732e-09,-1.643108e-08,-4.176963e-10,5.088512e-05,5.727612e-07
4.192500e-10,6.043956e-05,2.638078e-11,8.630268e-12,8.358244e-11,5.995843e-10,4.848388e-10,3.168882e-10,1.980539e-10,-3.221958e-10,2.642375e-09,-3.899497e-09,-1.959809e-10,6.351724e-05,7.431532e-07
4.195000e-10,8.100328e-05,2.467158e-11,1.062602e-11,8.483851e-11,4.373696e-10,4.658660e-10,3.170680e-10,1.935244e-10,-4.656091e-10,3.632077e-09,6.120452e-09,1.641388e-10,8.149450e-05,9.680039e-07
4.197500e-10,1.105981e-04,2.239421e-11,1.396960e-11,8.553100e-11,2.246080e-10,4.478580e-10,3.171733e-10,1.922691e-10,-5.191666e-10,5.012634e-09,1.158248e-08,5.654271e-10,1.079681e-04,1.253043e-06
4.200000e-10,1.536413e-04,1.986006e-11,1.848879e-11,8.578234e-11,-6.027482e-12,4.308344e-10,3.175778e-10,1.934402e-10,-4.722768e-10,6.960070e-09,1.228159e-08,9.299416e-10,1.474188e-04,1.593707e-06
4.202500e-10,2.161972e-04,1.737435e-11,2.394302e-11,8.579766e-11,-2.165877e-10,4.147214e-10,3.183324e-10,1.958948e-10,-3.339690e-10,9.737250e-09,9.419663e-09,1.218956e-09,2.058243e-04,1.966613e-06
4.205000e-10,3.045624e-04,1.519570e-11,3.006866e-11,8.583437e-11,-3.711083e-10,3.994139e-10,3.192816e-10,1.984650e-10,-1.318009e-10,1.372263e-08,4.876811e-09,1.440327e-09,2.894275e-04,2.322881e-06
4.207500e-10,4.213056e-04,1.350510e-11,3.660572e-11,8.616388e-11,-4.430131e-10,3.848380e-10,3.202052e-10,2.002033e-10,9.335376e-11,1.943324e-08,4.770337e-10,1.643580e-09,4.014621e-04,2.587435e-06
4.210000e-10,5.667868e-04,1.238943e-11,4.328515e-11,8.702373e-11,-4.209473e-10,3.709979e-10,3.209430e-10,2.005549e-10,2.956073e-10,2.752804e-08,-2.531279e-09,1.906558e-09,5.430127e-04,2.667602e-06
4.212500e-10,7.413760e-04,1.184113e-11,4.976189e-11,8.855277e-11,-3.115796e-10,3.579972e-10,3.214684e-10,1.994285e-10,4.336392e-10,3.877334e-08,-3.680219e-09,2.319686e-09,7.144517e-04,2.471643e-06
4.215000e-10,9.185828e-04,1.177320e-11,5.549319e-11,9.070093e-11,-1.385700e-10,3.460330e-10,3.218999e-10,1.971585e-10,4.793985e-10,5.395214e-08,-3.194912e-09,2.974384e-09,8.909507e-04,1.934043e-06
4.217500e-10,9.970330e-04,1.204606e-11,5.958429e-11,9.311169e-11,6.219431e-11,3.353698e-10,3.224535e-10,1.943696e-10,4.239611e-10,7.371042e-08,-1.720546e-09,3.961091e-09,9.765405e-04,1.040738e-06
4.220000e-10,8.813944e-04,1.250147e-11,6.064940e-11,9.499126e-11,2.500717e-10,3.263017e-10,3.233604e-10,1.917674e-10,2.792477e-10,9.835611e-08,4.051773e-13,5.380268e-09,8.746020e-04,-1.541396e-07
4.222500e-10,6.145115e-04,1.299790e-11,5.675889e-11,9.500019e-11,3.881386e-10,3.191140e-10,3.247776e-10,1.898865e-10,7.529095e-11,1.276577e-07,1.386961e-09,7.367415e-09,6.195716e-04,-1.527028e-06
4.225000e-10,3.196820e-04,1.344222e-11,4.555294e-11,9.122585e-11,4.506997e-10,3.140508e-10,3.267215e-10,1.888337e-10,-1.462323e-10,1.607163e-07,2.152715e-09,1.013109e-08,3.294699e-04,-2.902050e-06
4.227500e-10,9.710816e-05,1.381351e-11,2.458697e-11,8.130540e-11,4.281324e-10,3.112909e-10,3.290442e-10,1.880670e-10,-3.406762e-10,1.959927e-07,2.308912e-09,1.400119e-08,1.046830e-04,-4.083446e-06
