time,"I(RX1)","I(RX2)","I(RIN)","I(LQ1|XI0)","I(LQ1|XI1)","I(LQ1|XI2)","I(LQ1|XI3)","I(LQ1|XI4)","I(LQ1|XI12)"
1.398600e-09,3.660007e-05,-8.101823e-04,5.004122e-06,3.594202e-07,4.592210e-06,-1.745982e-05,8.488712e-05,-1.341260e-05,-9.822167e-06
1.398800e-09,3.150805e-05,-8.103950e-04,5.000632e-06,3.009960e-07,4.413450e-06,-1.690399e-05,8.489205e-05,-1.337870e-05,-9.923741e-06
1.399000e-09,2.641475e-05,-8.105757e-04,4.996945e-06,3.349580e-07,4.228432e-06,-1.641750e-05,8.489757e-05,-1.329952e-05,-1.002119e-05
1.399200e-09,2.132044e-05,-8.107245e-04,4.993241e-06,4.640184e-07,4.043289e-06,-1.601701e-05,8.490518e-05,-1.318743e-05,-1.011553e-05
1.399400e-09,1.622540e-05,-8.108412e-04,4.989688e-06,6.864389e-07,3.863441e-06,-1.571244e-05,8.491589e-05,-1.305737e-05,-1.020830e-05
1.399600e-09,1.112987e-05,-8.109259e-04,4.986437e-06,9.963743e-07,3.693533e-06,-1.550616e-05,8.493005e-05,-1.292578e-05,-1.030140e-05
1.399800e-09,6.034069e-06,-8.109786e-04,4.983617e-06,1.384398e-06,3.537319e-06,-1.539287e-05,8.494722e-05,-1.280956e-05,-1.039699e-05
1.400000e-09,9.381956e-07,-8.109993e-04,4.981326e-06,1.838158e-06,3.397469e-06,-1.536020e-05,8.496619e-05,-1.272502e-05,-1.049725e-05
1.400200e-09,-4.157553e-06,-8.109880e-04,4.979635e-06,2.343120e-06,3.275322e-06,-1.538987e-05,8.498512e-05,-1.268696e-05,-1.060426e-05
1.400400e-09,-9.252978e-06,-8.109446e-04,4.978582e-06,2.883365e-06,3.170635e-06,-1.545942e-05,8.500174e-05,-1.270789e-05,-1.071986e-05
1.400600e-09,-1.434787e-05,-8.108693e-04,4.978172e-06,3.442421e-06,3.081396e-06,-1.554433e-05,8.501367e-05,-1.279741e-05,-1.084549e-05
1.400800e-09,-1.944204e-05,-8.107619e-04,4.978378e-06,4.004096e-06,3.003797e-06,-1.562014e-05,8.501873e-05,-1.296172e-05,-1.098217e-05
1.401000e-09,-2.453528e-05,-8.106225e-04,4.979144e-06,4.553292e-06,2.932394e-06,-1.566465e-05,8.501520e-05,-1.320331e-05,-1.113045e-05
1.401200e-09,-2.962742e-05,-8.104511e-04,4.980383e-06,5.076773e-06,2.860515e-06,-1.565974e-05,8.500215e-05,-1.352081e-05,-1.129040e-05
1.401400e-09,-3.471833e-05,-8.102477e-04,4.981985e-06,5.563839e-06,2.780873e-06,-1.559275e-05,8.497950e-05,-1.390904e-05,-1.146168e-05
1.401600e-09,-3.980786e-05,-8.100124e-04,4.983821e-06,6.006879e-06,2.686348e-06,-1.545741e-05,8.494808e-05,-1.435923e-05,-1.164358e-05
1.401800e-09,-4.489589e-05,-8.097450e-04,4.985749e-06,6.401753e-06,2.570842e-06,-1.525404e-05,8.490952e-05,-1.485941e-05,-1.183518e-05
1.402000e-09,-4.998228e-05,-8.094457e-04,4.987628e-06,6.747978e-06,2.430099e-06,-1.498921e-05,8.486604e-05,-1.539510e-05,-1.203542e-05
1.402200e-09,-5.506686e-05,-8.091145e-04,4.989317e-06,7.048692e-06,2.262382e-06,-1.467488e-05,8.482017e-05,-1.595006e-05,-1.224321e-05
1.402400e-09,-6.014945e-05,-8.087513e-04,4.990692e-06,7.310398e-06,2.068905e-06,-1.432703e-05,8.477443e-05,-1.650732e-05,-1.245759e-05
1.402600e-09,-6.522984e-05,-8.083561e-04,4.991652e-06,7.542489e-06,1.853948e-06,-1.396405e-05,8.473109e-05,-1.705016e-05,-1.267777e-05
1.402800e-09,-7.030778e-05,-8.079291e-04,4.992122e-06,7.756607e-06,1.624607e-06,-1.360499e-05,8.469192e-05,-1.756327e-05,-1.290324e-05
1.403000e-09,-7.538305e-05,-8.074701e-04,4.992060e-06,7.965859e-06,1.390199e-06,-1.326783e-05,8.465809e-05,-1.803371e-05,-1.313381e-05
1.403200e-09,-8.045540e-05,-8.069793e-04,4.991460e-06,8.183971e-06,1.161356e-06,-1.296798e-05,8.463008e-05,-1.845179e-05,-1.336964e-05
1.403400e-09,-8.552460e-05,-8.064566e-04,4.990345e-06,8.424448e-06,9.488923e-07,-1.271716e-05,8.460777e-05,-1.881174e-05,-1.361120e-05
1.403600e-09,-9.059042e-05,-8.059021e-04,4.988767e-06,8.699809e-06,7.625799e-07,-1.252262e-05,8.459052e-05,-1.911211e-05,-1.385932e-05
1.403800e-09,-9.565262e-05,-8.053158e-04,4.986801e-06,9.020981e-06,6.099458e-07,-1.238684e-05,8.457731e-05,-1.935583e-05,-1.411509e-05
1.404000e-09,-1.007110e-04,-8.046976e-04,4.984529e-06,9.396899e-06,4.952547e-07,-1.230770e-05,8.456691e-05,-1.955008e-05,-1.437985e-05
1.404200e-09,-1.057652e-04,-8.040477e-04,4.982036e-06,9.834365e-06,4.187944e-07,-1.227893e-05,8.455797e-05,-1.970580e-05,-1.465516e-05
1.404400e-09,-1.108152e-04,-8.033661e-04,4.979396e-06,1.033819e-05,3.765654e-07,-1.229087e-05,8.454917e-05,-1.983696e-05,-1.494269e-05
1.404600e-09,-1.158606e-04,-8.026528e-04,4.976663e-06,1.091159e-05,3.604262e-07,-1.233142e-05,8.453928e-05,-1.995970e-05,-1.524423e-05
1.404800e-09,-1.209012e-04,-8.019077e-04,4.973861e-06,1.155683e-05,3.586904e-07,-1.238708e-05,8.452722e-05,-2.009127e-05,-1.556161e-05
1.405000e-09,-1.259369e-04,-8.011310e-04,4.970980e-06,1.227604e-05,3.571173e-07,-1.244395e-05,8.451206e-05,-2.024898e-05,-1.589672e-05
1.405200e-09,-1.309674e-04,-8.003227e-04,4.967973e-06,1.307214e-05,3.401853e-07,-1.248871e-05,8.449300e-05,-2.044918e-05,-1.625146e-05
1.405400e-09,-1.359927e-04,-7.994828e-04,4.964756e-06,1.394974e-05,2.925035e-07,-1.250950e-05,8.446938e-05,-2.070636e-05,-1.662772e-05
1.405600e-09,-1.410123e-04,-7.986113e-04,4.961212e-06,1.491608e-05,2.001999e-07,-1.249660e-05,8.444063e-05,-2.103245e-05,-1.702742e-05
1.405800e-09,-1.460263e-04,-7.977083e-04,4.957198e-06,1.598173e-05,5.213391e-08,-1.244301e-05,8.440623e-05,-2.143640e-05,-1.745251e-05
1.406000e-09,-1.510343e-04,-7.967738e-04,4.952551e-06,1.716126e-05,-1.591936e-07,-1.234474e-05,8.436568e-05,-2.192404e-05,-1.790496e-05
1.406200e-09,-1.560361e-04,-7.958078e-04,4.947093e-06,1.847357e-05,-4.371079e-07,-1.220102e-05,8.431847e-05,-2.249812e-05,-1.838687e-05
1.406400e-09,-1.610316e-04,-7.948105e-04,4.940643e-06,1.994226e-05,-7.806271e-07,-1.201417e-05,8.426409e-05,-2.315879e-05,-1.890040e-05
1.406600e-09,-1.660203e-04,-7.937817e-04,4.933012e-06,2.159570e-05,-1.184689e-06,-1.178938e-05,8.420201e-05,-2.390405e-05,-1.944789e-05
1.406800e-09,-1.710022e-04,-7.927216e-04,4.924012e-06,2.346712e-05,-1.640649e-06,-1.153421e-05,8.413175e-05,-2.473047e-05,-2.003190e-05
1.407000e-09,-1.759769e-04,-7.916303e-04,4.913449e-06,2.559477e-05,-2.136914e-06,-1.125801e-05,8.405285e-05,-2.563385e-05,-2.065521e-05
1.407200e-09,-1.809440e-04,-7.905076e-04,4.901120e-06,2.802206e-05,-2.659593e-06,-1.097114e-05,8.396497e-05,-2.660986e-05,-2.132094e-05
1.407400e-09,-1.859032e-04,-7.893538e-04,4.886805e-06,3.079798e-05,-3.192991e-06,-1.068421e-05,8.386790e-05,-2.765463e-05,-2.203255e-05
1.407600e-09,-1.908542e-04,-7.881688e-04,4.870265e-06,3.397751e-05,-3.719890e-06,-1.040727e-05,8.376162e-05,-2.876518e-05,-2.279394e-05
1.407800e-09,-1.957965e-04,-7.869527e-04,4.851244e-06,3.762209e-05,-4.221525e-06,-1.014913e-05,8.364625e-05,-2.993966e-05,-2.360952e-05
1.408000e-09,-2.007297e-04,-7.857055e-04,4.829506e-06,4.179938e-05,-4.677335e-06,-9.916783e-06,8.352207e-05,-3.117751e-05,-2.448426e-05
1.408200e-09,-2.056535e-04,-7.844273e-04,4.804935e-06,4.658113e-05,-5.064644e-06,-9.715216e-06,8.338938e-05,-3.247944e-05,-2.542376e-05
1.408400e-09,-2.105679e-04,-7.831181e-04,4.777753e-06,5.203655e-05,-5.358674e-06,-9.547469e-06,8.324844e-05,-3.384736e-05,-2.643435e-05
1.408600e-09,-2.154730e-04,-7.817781e-04,4.748947e-06,5.821675e-05,-5.533516e-06,-9.415177e-06,8.309931e-05,-3.528409e-05,-2.752312e-05
1.408800e-09,-2.203701e-04,-7.804071e-04,4.720953e-06,6.512433e-05,-5.564978e-06,-9.319556e-06,8.294164e-05,-3.679312e-05,-2.869802e-05
1.409000e-09,-2.252612e-04,-7.790054e-04,4.698454e-06,7.266414e-05,-5.436060e-06,-9.262736e-06,8.277463e-05,-3.837819e-05,-2.996792e-05
1.409200e-09,-2.301495e-04,-7.775728e-04,4.688708e-06,8.058215e-05,-5.144697e-06,-9.249072e-06,8.259691e-05,-4.004285e-05,-3.134260e-05
1.409400e-09,-2.350378e-04,-7.761096e-04,4.700366e-06,8.842108e-05,-4.710961e-06,-9.285662e-06,8.240673e-05,-4.178990e-05,-3.283280e-05
1.409600e-09,-2.399266e-04,-7.746158e-04,4.740260e-06,9.553766e-05,-4.179013e-06,-9.381132e-06,8.220241e-05,-4.362061e-05,-3.445013e-05
1.409800e-09,-2.448121e-04,-7.730914e-04,4.809526e-06,1.012077e-04,-3.610878e-06,-9.542310e-06,8.198306e-05,-4.553381e-05,-3.620686e-05
1.410000e-09,-2.496869e-04,-7.715364e-04,4.901721e-06,1.047929e-04,-3.074238e-06,-9.769641e-06,8.174931e-05,-4.752476e-05,-3.811549e-05
1.410200e-09,-2.545437e-04,-7.699511e-04,5.004151e-06,1.059044e-04,-2.629704e-06,-1.005304e-05,8.150396e-05,-4.958368e-05,-4.018793e-05
1.410400e-09,-2.593795e-04,-7.683353e-04,5.101373e-06,1.045049e-04,-2.321466e-06,-1.036978e-05,8.125197e-05,-5.169426e-05,-4.243424e-05
1.410600e-09,-2.641972e-04,-7.666892e-04,5.179114e-06,1.009215e-04,-2.172077e-06,-1.068541e-05,8.100008e-05,-5.383217e-05,-4.486065e-05
1.410800e-09,-2.690036e-04,-7.650128e-04,5.227561e-06,9.577272e-05,-2.180921e-06,-1.095767e-05,8.075595e-05,-5.596400e-05,-4.746698e-05
1.411000e-09,-2.738048e-04,-7.633062e-04,5.243282e-06,8.983287e-05,-2.326556e-06,-1.114309e-05,8.052703e-05,-5.804703e-05,-5.024327e-05
1.411200e-09,-2.786026e-04,-7.615695e-04,5.229167e-06,8.387743e-05,-2.573084e-06,-1.120495e-05,8.031950e-05,-6.003034e-05,-5.316577e-05
1.411400e-09,-2.833936e-04,-7.598027e-04,5.192402e-06,7.855710e-05,-2.878966e-06,-1.112084e-05,8.013739e-05,-6.185749e-05,-5.619258e-05
1.411600e-09,-2.881714e-04,-7.580059e-04,5.141513e-06,7.433301e-05,-3.205287e-06,-1.088803e-05,7.998220e-05,-6.347087e-05,-5.925965e-05
1.411800e-09,-2.929301e-04,-7.561792e-04,5.083818e-06,7.147634e-05,-3.520768e-06,-1.052505e-05,7.985300e-05,-6.481741e-05,-6.227845e-05
1.412000e-09,-2.976678e-04,-7.543226e-04,5.024166e-06,7.011104e-05,-3.802692e-06,-1.006934e-05,7.974711e-05,-6.585488e-05,-6.513715e-05
1.412200e-09,-3.023867e-04,-7.524362e-04,4.965107e-06,7.026800e-05,-4.035001e-06,-9.571449e-06,7.966105e-05,-6.655803e-05,-6.770719e-05
1.412400e-09,-3.070924e-04,-7.505202e-04,4.908141e-06,7.192108e-05,-4.205895e-06,-9.087422e-06,7.959150e-05,-6.692323e-05,-6.985593e-05
1.412600e-09,-3.117912e-04,-7.485745e-04,4.855433e-06,7.498735e-05,-4.306865e-06,-8.670984e-06,7.953620e-05,-6.697085e-05,-7.146453e-05
1.412800e-09,-3.164873e-04,-7.465992e-04,4.811216e-06,7.929121e-05,-4.333667e-06,-8.366828e-06,7.949436e-05,-6.674471e-05,-7.244760e-05
1.413000e-09,-3.211817e-04,-7.445944e-04,4.782027e-06,8.451240e-05,-4.287999e-06,-8.205679e-06,7.946655e-05,-6.630872e-05,-7.277001e-05
1.413200e-09,-3.258717e-04,-7.425602e-04,4.775165e-06,9.015572e-05,-4.177920e-06,-8.201229e-06,7.945428e-05,-6.574117e-05,-7.245630e-05
1.413400e-09,-3.305523e-04,-7.404966e-04,4.795724e-06,9.557963e-05,-4.016024e-06,-8.348846e-06,7.945904e-05,-6.512760e-05,-7.159012e-05
1.413600e-09,-3.352173e-04,-7.384038e-04,4.843718e-06,1.000942e-04,-3.816396e-06,-8.626133e-06,7.948127e-05,-6.455342e-05,-7.030384e-05
1.413800e-09,-3.398623e-04,-7.362819e-04,4.912981e-06,1.031013e-04,-3.592379e-06,-8.995518e-06,7.951928e-05,-6.409712e-05,-6.876128e-05
1.414000e-09,-3.444854e-04,-7.341310e-04,4.992389e-06,1.042268e-04,-3.356175e-06,-9.408864e-06,7.956840e-05,-6.382470e-05,-6.713772e-05
1.414200e-09,-3.490884e-04,-7.319512e-04,5.068644e-06,1.034022e-04,-3.119643e-06,-9.813656e-06,7.962064e-05,-6.378552e-05,-6.560166e-05
1.414400e-09,-3.536748e-04,-7.297425e-04,5.129518e-06,1.008731e-04,-2.894986e-06,-1.015995e-05,7.966507e-05,-6.400957e-05,-6.430107e-05
1.414600e-09,-3.582483e-04,-7.275050e-04,5.166578e-06,9.713542e-05,-2.694753e-06,-1.040700e-05,7.968900e-05,-6.450570e-05,-6.335517e-05
1.414800e-09,-3.628107e-04,-7.252388e-04,5.176656e-06,9.282294e-05,-2.531469e-06,-1.052864e-05,7.967977e-05,-6.526086e-05,-6.285082e-05
1.415000e-09,-3.673608e-04,-7.229439e-04,5.161641e-06,8.858212e-05,-2.417299e-06,-1.051633e-05,7.962700e-05,-6.624010e-05,-6.284144e-05
1.415200e-09,-3.718955e-04,-7.206206e-04,5.126887e-06,8.497038e-05,-2.363474e-06,-1.037943e-05,7.952473e-05,-6.738781e-05,-6.334654e-05
1.415400e-09,-3.764116e-04,-7.182688e-04,5.079136e-06,8.239836e-05,-2.378872e-06,-1.014246e-05,7.937316e-05,-6.863057e-05,-6.435042e-05
1.415600e-09,-3.809075e-04,-7.158887e-04,5.024899e-06,8.111489e-05,-2.467592e-06,-9.840115e-06,7.917953e-05,-6.988229e-05,-6.579988e-05
1.415800e-09,-3.853845e-04,-7.134804e-04,4.969811e-06,8.121710e-05,-2.626244e-06,-9.511004e-06,7.895780e-05,-7.105171e-05,-6.760237e-05
1.416000e-09,-3.898461e-04,-7.110438e-04,4.918890e-06,8.266455e-05,-2.842299e-06,-9.191675e-06,7.872716e-05,-7.205207e-05,-6.962697e-05
1.416200e-09,-3.942971e-04,-7.085791e-04,4.877146e-06,8.528387e-05,-3.094626e-06,-8.912055e-06,7.850954e-05,-7.281161e-05,-7.171081e-05
1.416400e-09,-3.987410e-04,-7.060864e-04,4.849826e-06,8.876631e-05,-3.356334e-06,-8.692943e-06,7.832636e-05,-7.328325e-05,-7.367280e-05
1.416600e-09,-4.031786e-04,-7.035656e-04,4.841689e-06,9.267541e-05,-3.598846e-06,-8.545467e-06,7.819539e-05,-7.345139e-05,-7.533430e-05
1.416800e-09,-4.076075e-04,-7.010170e-04,4.855428e-06,9.648575e-05,-3.795732e-06,-8.471960e-06,7.812792e-05,-7.333451e-05,-7.654365e-05
1.417000e-09,-4.120227e-04,-6.984407e-04,4.890080e-06,9.965938e-05,-3.925509e-06,-8.467591e-06,7.812704e-05,-7.298264e-05,-7.719953e-05
1.417200e-09,-4.164187e-04,-6.958368e-04,4.940462e-06,1.017447e-04,-3.973571e-06,-8.522285e-06,7.818697e-05,-7.247058e-05,-7.726742e-05
1.417400e-09,-4.207918e-04,-6.932054e-04,4.998031e-06,1.024674e-04,-3.933663e-06,-8.622664e-06,7.829373e-05,-7.188791e-05,-7.678508e-05
1.417600e-09,-4.251417e-04,-6.905468e-04,5.052817e-06,1.017857e-04,-3.808799e-06,-8.753830e-06,7.842696e-05,-7.132779e-05,-7.585593e-05
1.417800e-09,-4.294707e-04,-6.878610e-04,5.095710e-06,9.989286e-05,-3.611180e-06,-8.900910e-06,7.856257e-05,-7.087626e-05,-7.463217e-05
1.418000e-09,-4.337818e-04,-6.851481e-04,5.120380e-06,9.717033e-05,-3.360843e-06,-9.050256e-06,7.867601e-05,-7.060334e-05,-7.329199e-05
1.418200e-09,-4.380770e-04,-6.824083e-04,5.124335e-06,9.410491e-05,-3.083308e-06,-9.190302e-06,7.874567e-05,-7.055647e-05,-7.201581e-05
1.418400e-09,-4.423561e-04,-6.796416e-04,5.108874e-06,9.119560e-05,-2.806738e-06,-9.312002e-06,7.875587e-05,-7.075667e-05,-7.096556e-05
1.418600e-09,-4.466170e-04,-6.768481e-04,5.078139e-06,8.887335e-05,-2.558975e-06,-9.408842e-06,7.869907e-05,-7.119695e-05,-7.026924e-05
1.418800e-09,-4.508573e-04,-6.740279e-04,5.037798e-06,8.744787e-05,-2.364619e-06,-9.476436e-06,7.857699e-05,-7.184327e-05,-7.001096e-05
1.419000e-09,-4.550758e-04,-6.711811e-04,4.993916e-06,8.708322e-05,-2.242312e-06,-9.511881e-06,7.840033e-05,-7.263782e-05,-7.022586e-05
1.419200e-09,-4.592735e-04,-6.683078e-04,4.952287e-06,8.779433e-05,-2.202627e-06,-9.513172e-06,7.818716e-05,-7.350486e-05,-7.089840e-05
1.419400e-09,-4.634532e-04,-6.654081e-04,4.918171e-06,8.945525e-05,-2.247065e-06,-9.478979e-06,7.796029e-05,-7.435923e-05,-7.196378e-05
1.419600e-09,-4.676186e-04,-6.624820e-04,4.896084e-06,9.181471e-05,-2.368451e-06,-9.408984e-06,7.774381e-05,-7.511671e-05,-7.331272e-05
1.419800e-09,-4.717722e-04,-6.595297e-04,4.889325e-06,9.452254e-05,-2.552398e-06,-9.304656e-06,7.755958e-05,-7.570516e-05,-7.480092e-05
1.420000e-09,-4.759141e-04,-6.565513e-04,4.899210e-06,9.717302e-05,-2.779198e-06,-9.170146e-06,7.742409e-05,-7.607468e-05,-7.626404e-05
1.420200e-09,-4.800416e-04,-6.535468e-04,4.924362e-06,9.936618e-05,-3.025639e-06,-9.012889e-06,7.734627e-05,-7.620469e-05,-7.753792e-05
1.420400e-09,-4.841509e-04,-6.505165e-04,4.960581e-06,1.007771e-04,-3.266812e-06,-8.843639e-06,7.732648e-05,-7.610670e-05,-7.848153e-05
1.420600e-09,-4.882382e-04,-6.474604e-04,5.001516e-06,1.012165e-04,-3.478190e-06,-8.675821e-06,7.735679e-05,-7.582204e-05,-7.899842e-05
1.420800e-09,-4.923017e-04,-6.443788e-04,5.039981e-06,1.006649e-04,-3.638044e-06,-8.524292e-06,7.742244e-05,-7.541506e-05,-7.905193e-05
1.421000e-09,-4.963420e-04,-6.412718e-04,5.069479e-06,9.927211e-05,-3.729867e-06,-8.403693e-06,7.750423e-05,-7.496328e-05,-7.867033e-05
1.421200e-09,-5.003607e-04,-6.381395e-04,5.085501e-06,9.732247e-05,-3.744315e-06,-8.326655e-06,7.758137e-05,-7.454632e-05,-7.794088e-05
1.421400e-09,-5.043596e-04,-6.349822e-04,5.086256e-06,9.517582e-05,-3.680305e-06,-8.302134e-06,7.763449e-05,-7.423524e-05,-7.699443e-05
1.421600e-09,-5.083394e-04,-6.317999e-04,5.072712e-06,9.320011e-05,-3.545131e-06,-8.334115e-06,7.764832e-05,-7.408389e-05,-7.598410e-05
1.421800e-09,-5.122992e-04,-6.285928e-04,5.048053e-06,9.171051e-05,-3.353616e-06,-8.420821e-06,7.761371e-05,-7.412295e-05,-7.506281e-05
1.422000e-09,-5.162375e-04,-6.253609e-04,5.016844e-06,9.092522e-05,-3.126413e-06,-8.554512e-06,7.752870e-05,-7.435699e-05,-7.436318e-05
1.422200e-09,-5.201532e-04,-6.221044e-04,4.984188e-06,9.094154e-05,-2.887665e-06,-8.721909e-06,7.739857e-05,-7.476462e-05,-7.398241e-05
1.422400e-09,-5.240464e-04,-6.188233e-04,4.955034e-06,9.173056e-05,-2.662363e-06,-8.905260e-06,7.723477e-05,-7.530173e-05,-7.397275e-05
1.422600e-09,-5.279184e-04,-6.155178e-04,4.933652e-06,9.314731e-05,-2.473745e-06,-9.084036e-06,7.705299e-05,-7.590731e-05,-7.433754e-05
1.422800e-09,-5.317713e-04,-6.121879e-04,4.923148e-06,9.495434e-05,-2.341000e-06,-9.237154e-06,7.687073e-05,-7.651174e-05,-7.503223e-05
1.423000e-09,-5.356068e-04,-6.088338e-04,4.925012e-06,9.685771e-05,-2.277355e-06,-9.345490e-06,7.670454e-05,-7.704646e-05,-7.597017e-05
1.423200e-09,-5.394250e-04,-6.054556e-04,4.938752e-06,9.855339e-05,-2.288602e-06,-9.394353e-06,7.656766e-05,-7.745378e-05,-7.703320e-05
1.423400e-09,-5.432249e-04,-6.020533e-04,4.961838e-06,9.977819e-05,-2.372230e-06,-9.375539e-06,7.646815e-05,-7.769531e-05,-7.808678e-05
1.423600e-09,-5.470043e-04,-5.986272e-04,4.990075e-06,1.003555e-04,-2.517473e-06,-9.288650e-06,7.640795e-05,-7.775743e-05,-7.899851e-05
1.423800e-09,-5.507609e-04,-5.951774e-04,5.018406e-06,1.002253e-04,-2.706507e-06,-9.141448e-06,7.638285e-05,-7.765287e-05,-7.965759e-05
1.424000e-09,-5.544935e-04,-5.917041e-04,5.041922e-06,9.945186e-05,-2.916724e-06,-8.949162e-06,7.638334e-05,-7.741791e-05,-7.999173e-05
1.424200e-09,-5.582019e-04,-5.882074e-04,5.056814e-06,9.820657e-05,-3.123721e-06,-8.732808e-06,7.639626e-05,-7.710616e-05,-7.997820e-05
1.424400e-09,-5.618870e-04,-5.846875e-04,5.061029e-06,9.673205e-05,-3.304465e-06,-8.516708e-06,7.640678e-05,-7.677975e-05,-7.964631e-05
1.424600e-09,-5.655494e-04,-5.811447e-04,5.054506e-06,9.529554e-05,-3.440086e-06,-8.325530e-06,7.640072e-05,-7.649989e-05,-7.907115e-05
1.424800e-09,-5.691897e-04,-5.775789e-04,5.038989e-06,9.414195e-05,-3.517917e-06,-8.181226e-06,7.636657e-05,-7.631809e-05,-7.835998e-05
1.425000e-09,-5.728074e-04,-5.739905e-04,5.017559e-06,9.345519e-05,-3.532547e-06,-8.100237e-06,7.629712e-05,-7.626929e-05,-7.763434e-05
1.425200e-09,-5.764020e-04,-5.703795e-04,4.994023e-06,9.333265e-05,-3.485881e-06,-8.091352e-06,7.619047e-05,-7.636768e-05,-7.701138e-05
1.425400e-09,-5.799730e-04,-5.667460e-04,4.972297e-06,9.377499e-05,-3.386326e-06,-8.154488e-06,7.605017e-05,-7.660555e-05,-7.658748e-05
1.425600e-09,-5.835205e-04,-5.630903e-04,4.955840e-06,9.469058e-05,-3.247365e-06,-8.280610e-06,7.588454e-05,-7.695506e-05,-7.642612e-05
1.425800e-09,-5.870449e-04,-5.594123e-04,4.947170e-06,9.591348e-05,-3.085749e-06,-8.452826e-06,7.570531e-05,-7.737278e-05,-7.655104e-05
1.426000e-09,-5.905472e-04,-5.557122e-04,4.947481e-06,9.723239e-05,-2.919527e-06,-8.648551e-06,7.552567e-05,-7.780624e-05,-7.694472e-05
1.426200e-09,-5.940277e-04,-5.519901e-04,4.956430e-06,9.842703e-05,-2.766062e-06,-8.842481e-06,7.535827e-05,-7.820194e-05,-7.755207e-05
1.426400e-09,-5.974866e-04,-5.482462e-04,4.972181e-06,9.930616e-05,-2.640209e-06,-9.009950e-06,7.521323e-05,-7.851335e-05,-7.828875e-05
1.426600e-09,-6.009230e-04,-5.444805e-04,4.991732e-06,9.974045e-05,-2.552871e-06,-9.130213e-06,7.509668e-05,-7.870795e-05,-7.905349e-05
1.426800e-09,-6.043361e-04,-5.406933e-04,5.011499e-06,9.968345e-05,-2.510132e-06,-9.189171e-06,7.500996e-05,-7.877191e-05,-7.974308e-05
1.427000e-09,-6.077247e-04,-5.368846e-04,5.028016e-06,9.917647e-05,-2.513056e-06,-9.181137e-06,7.494949e-05,-7.871175e-05,-8.026792e-05
1.427200e-09,-6.110884e-04,-5.330547e-04,5.038581e-06,9.833686e-05,-2.558146e-06,-9.109392e-06,7.490748e-05,-7.855261e-05,-8.056578e-05
1.427400e-09,-6.144270e-04,-5.292037e-04,5.041708e-06,9.733295e-05,-2.638255e-06,-8.985442e-06,7.487314e-05,-7.833362e-05,-8.061103e-05
1.427600e-09,-6.177406e-04,-5.253318e-04,5.037302e-06,9.635160e-05,-2.743768e-06,-8.827129e-06,7.483431e-05,-7.810124e-05,-8.041779e-05
1.427800e-09,-6.210294e-04,-5.214392e-04,5.026558e-06,9.556488e-05,-2.863786e-06,-8.655897e-06,7.477927e-05,-7.790174e-05,-8.003619e-05
1.428000e-09,-6.242935e-04,-5.175261e-04,5.011660e-06,9.510203e-05,-2.987181e-06,-8.493642e-06,7.469840e-05,-7.777418e-05,-7.954287e-05
1.428200e-09,-6.275329e-04,-5.135926e-04,4.995345e-06,9.503038e-05,-3.103432e-06,-8.359662e-06,7.458554e-05,-7.774480e-05,-7.902770e-05
1.428400e-09,-6.307474e-04,-5.096390e-04,4.980444e-06,9.534752e-05,-3.203242e-06,-8.268126e-06,7.443885e-05,-7.782366e-05,-7.857923e-05
1.428600e-09,-6.339368e-04,-5.056653e-04,4.969431e-06,9.598491e-05,-3.279005e-06,-8.226454e-06,7.426093e-05,-7.800376e-05,-7.827144e-05
1.428800e-09,-6.371013e-04,-5.016718e-04,4.964033e-06,9.682208e-05,-3.325188e-06,-8.234785e-06,7.405840e-05,-7.826281e-05,-7.815351e-05
1.429000e-09,-6.402408e-04,-4.976584e-04,4.964958e-06,9.770906e-05,-3.338647e-06,-8.286564e-06,7.384079e-05,-7.856705e-05,-7.824393e-05
1.429200e-09,-6.433556e-04,-4.936255e-04,4.971785e-06,9.849352e-05,-3.318883e-06,-8.370079e-06,7.361909e-05,-7.887681e-05,-7.852913e-05
1.429400e-09,-6.464456e-04,-4.895730e-04,4.983053e-06,9.904778e-05,-3.268145e-06,-8.470654e-06,7.340409e-05,-7.915287e-05,-7.896671e-05
1.429600e-09,-6.495107e-04,-4.855011e-04,4.996559e-06,9.929072e-05,-3.191367e-06,-8.573089e-06,7.320481e-05,-7.936251e-05,-7.949266e-05
1.429800e-09,-6.525504e-04,-4.814101e-04,5.009788e-06,9.920037e-05,-3.095871e-06,-8.663956e-06,7.302732e-05,-7.948457e-05,-8.003158e-05
1.430000e-09,-6.555644e-04,-4.772999e-04,5.020409e-06,9.881494e-05,-2.990839e-06,-8.733378e-06,7.287397e-05,-7.951235e-05,-8.050853e-05
1.430200e-09,-6.585523e-04,-4.731709e-04,5.026689e-06,9.822268e-05,-2.886573e-06,-8.776050e-06,7.274325e-05,-7.945423e-05,-8.086079e-05
1.430400e-09,-6.615138e-04,-4.690231e-04,5.027778e-06,9.754315e-05,-2.793570e-06,-8.791391e-06,7.263012e-05,-7.933170e-05,-8.104747e-05
1.430600e-09,-6.644488e-04,-4.648567e-04,5.023793e-06,9.690427e-05,-2.721491e-06,-8.782893e-06,7.252689e-05,-7.917538e-05,-8.105538e-05
1.430800e-09,-6.673572e-04,-4.606720e-04,5.015721e-06,9.641945e-05,-2.678133e-06,-8.756850e-06,7.242428e-05,-7.901977e-05,-8.090016e-05
